team_id,team_name,match_date,opponent,home_away,team_score,opponent_score,espn_event_id,espn_event_url,team_odds_american,opponent_odds_american,draw_odds_american
2850,Congo DR,2024-11-16,Guinea,away,0,1,722099,https://www.espn.com/soccer/match/_/gameId/722099/congo-dr-guinea,,,
2850,Congo DR,2024-12-28,Chad,home,3,1,722306,https://www.espn.com/soccer/match/_/gameId/722306/chad-congo-dr,,,
2850,Congo DR,2025-12-27,Senegal,away,1,1,732152,https://www.espn.com/soccer/match/_/gameId/732152/congo-dr-senegal,,,
2850,Congo DR,2024-12-21,Chad,away,1,1,722305,https://www.espn.com/soccer/match/_/gameId/722305/congo-dr-chad,,,
2850,Congo DR,2025-09-05,South Sudan,away,4,1,687158,https://www.espn.com/soccer/match/_/gameId/687158/congo-dr-south-sudan,-175,+550,+260
2850,Congo DR,2025-10-10,Togo,away,1,0,687159,https://www.espn.com/soccer/match/_/gameId/687159/congo-dr-togo,-118,+333,+230
2850,Congo DR,2025-03-21,South Sudan,home,1,0,687156,https://www.espn.com/soccer/match/_/gameId/687156/south-sudan-congo-dr,,,
477,Croatia,2024-06-19,Albania,home,2,2,690586,https://www.espn.com/soccer/match/_/gameId/690586/albania-croatia,-227,+650,+350
477,Croatia,2024-10-15,Poland,away,3,3,698981,https://www.espn.com/soccer/match/_/gameId/698981/croatia-poland,+150,+188,+240
477,Croatia,2026-04-01,Brazil,away,1,3,401843261,https://www.espn.com/soccer/match/_/gameId/401843261/croatia-brazil,+310,-133,+280
477,Croatia,2024-03-26,Egypt,away,4,2,701261,https://www.espn.com/soccer/match/_/gameId/701261/croatia-egypt,+110,+225,+210
477,Croatia,2024-09-05,Portugal,away,1,2,698888,https://www.espn.com/soccer/match/_/gameId/698888/croatia-portugal,+230,+135,+210
477,Croatia,2025-10-09,Czechia,away,0,0,725022,https://www.espn.com/soccer/match/_/gameId/725022/croatia-czechia,,,
477,Croatia,2026-03-26,Colombia,away,2,1,401847048,https://www.espn.com/soccer/match/_/gameId/401847048/croatia-colombia,+250,+100,+230
477,Croatia,2025-03-20,France,home,2,0,723709,https://www.espn.com/soccer/match/_/gameId/723709/france-croatia,-370,+900,+425
477,Croatia,2024-09-08,Poland,home,1,0,698915,https://www.espn.com/soccer/match/_/gameId/698915/poland-croatia,,,
477,Croatia,2025-10-12,Gibraltar,home,3,0,724856,https://www.espn.com/soccer/match/_/gameId/724856/gibraltar-croatia,+7000,,+2500
477,Croatia,2025-03-23,France,away,0,2,723710,https://www.espn.com/soccer/match/_/gameId/723710/croatia-france,,,
477,Croatia,2024-10-12,Scotland,home,2,1,698954,https://www.espn.com/soccer/match/_/gameId/698954/scotland-croatia,+250,+115,+230
477,Croatia,2024-03-23,Tunisia,away,0,0,699074,https://www.espn.com/soccer/match/_/gameId/699074/croatia-tunisia,+425,-149,+260
477,Croatia,2024-06-08,Portugal,away,2,1,698040,https://www.espn.com/soccer/match/_/gameId/698040/croatia-portugal,,,
477,Croatia,2024-06-15,Spain,away,0,3,690575,https://www.espn.com/soccer/match/_/gameId/690575/croatia-spain,,,
477,Croatia,2025-09-08,Montenegro,home,4,0,725010,https://www.espn.com/soccer/match/_/gameId/725010/montenegro-croatia,+525,-196,+333
477,Croatia,2024-11-18,Portugal,home,1,1,699020,https://www.espn.com/soccer/match/_/gameId/699020/portugal-croatia,,,
477,Croatia,2025-11-17,Montenegro,away,3,2,724907,https://www.espn.com/soccer/match/_/gameId/724907/croatia-montenegro,,,
477,Croatia,2025-06-09,Czechia,home,5,1,724964,https://www.espn.com/soccer/match/_/gameId/724964/czechia-croatia,,,
477,Croatia,2024-06-03,North Macedonia,home,3,0,693935,https://www.espn.com/soccer/match/_/gameId/693935/north-macedonia-croatia,-250,+750,+333
477,Croatia,2024-06-24,Italy,home,1,1,690599,https://www.espn.com/soccer/match/_/gameId/690599/italy-croatia,+200,+155,+210
477,Croatia,2025-09-05,Faroe Islands,away,1,0,724979,https://www.espn.com/soccer/match/_/gameId/724979/croatia-faroe-islands,+2000,-1250,+950
477,Croatia,2024-11-15,Scotland,away,0,1,699001,https://www.espn.com/soccer/match/_/gameId/699001/croatia-scotland,,,
477,Croatia,2025-11-14,Faroe Islands,home,3,1,724887,https://www.espn.com/soccer/match/_/gameId/724887/faroe-islands-croatia,,,
477,Croatia,2025-06-06,Gibraltar,away,7,0,724949,https://www.espn.com/soccer/match/_/gameId/724949/croatia-gibraltar,,,
11678,Curacao,2021-10-06,Bahrain,away,0,4,620637,https://www.espn.com/soccer/match/_/gameId/620637/curacao-bahrain,+375,-154,+260
11678,Curacao,2017-03-23,El Salvador,home,1,1,476594,https://www.espn.com/soccer/match/_/gameId/476594/el-salvador-curacao,-102,+280,+230
11678,Curacao,2025-03-19,Kazakhstan,away,0,2,734874,https://www.espn.com/soccer/match/_/gameId/734874/curacao-kazakhstan,,,
11678,Curacao,2024-06-05,Barbados,home,4,1,698142,https://www.espn.com/soccer/match/_/gameId/698142/barbados-curacao,-3333,+4000,+1600
11678,Curacao,2019-06-05,India,home,3,1,540608,https://www.espn.com/soccer/match/_/gameId/540608/india-curacao,,,
11678,Curacao,2025-09-10,Bermuda,home,3,2,754245,https://www.espn.com/soccer/match/_/gameId/754245/bermuda-curacao,+1050,-435,+525
11678,Curacao,2011-09-07,Haiti,home,2,4,330060,https://www.espn.com/soccer/match/_/gameId/330060/haiti-curacao,+105,+240,+260
11678,Curacao,2022-09-27,Indonesia,away,1,2,653768,https://www.espn.com/soccer/match/_/gameId/653768/curacao-indonesia,+110,+180,+275
11678,Curacao,2019-09-10,Haiti,away,1,1,540358,https://www.espn.com/soccer/match/_/gameId/540358/curacao-haiti,,,
11678,Curacao,2023-10-18,Trinidad and Tobago,home,5,3,680556,https://www.espn.com/soccer/match/_/gameId/680556/trinidad-and-tobago-curacao,-192,+550,+290
11678,Curacao,2025-10-14,Trinidad and Tobago,home,1,1,754256,https://www.espn.com/soccer/match/_/gameId/754256/trinidad-and-tobago-curacao,,,
11678,Curacao,2011-10-11,Haiti,away,2,2,332852,https://www.espn.com/soccer/match/_/gameId/332852/curacao-haiti,,,
11678,Curacao,2017-10-10,Qatar,away,2,1,497534,https://www.espn.com/soccer/match/_/gameId/497534/curacao-qatar,,,
11678,Curacao,2025-11-19,Jamaica,away,0,0,754267,https://www.espn.com/soccer/match/_/gameId/754267/curacao-jamaica,+333,-111,+230
11678,Curacao,2011-11-16,US Virgin Islands,home,6,1,332873,https://www.espn.com/soccer/match/_/gameId/332873/us-virgin-islands-curacao,,,
11678,Curacao,2026-03-31,Australia,away,1,5,401856595,https://www.espn.com/soccer/match/_/gameId/401856595/curacao-australia,+650,-278,+400
11678,Curacao,2023-03-28,Argentina,away,0,7,666851,https://www.espn.com/soccer/match/_/gameId/666851/curacao-argentina,+5000,-5000,+2000
11678,Curacao,2021-06-09,Guatemala,home,0,0,578790,https://www.espn.com/soccer/match/_/gameId/578790/guatemala-curacao,-111,+300,+250
11678,Curacao,2019-06-26,Jamaica,away,1,1,539222,https://www.espn.com/soccer/match/_/gameId/539222/curacao-jamaica,,,
11678,Curacao,2025-06-25,Honduras,away,1,2,735340,https://www.espn.com/soccer/match/_/gameId/735340/curacao-honduras,+240,+120,+210
11678,Curacao,2025-06-18,El Salvador,home,0,0,735324,https://www.espn.com/soccer/match/_/gameId/735324/el-salvador-curacao,,,
11678,Curacao,2021-06-15,Panama,home,0,0,603518,https://www.espn.com/soccer/match/_/gameId/603518/panama-curacao,+375,-143,+240
11678,Curacao,2023-06-13,Puerto Rico,home,0,0,670749,https://www.espn.com/soccer/match/_/gameId/670749/puerto-rico-curacao,,,
11678,Curacao,2017-06-13,Canada,away,1,2,476391,https://www.espn.com/soccer/match/_/gameId/476391/curacao-canada,-455,+1100,+525
11678,Curacao,2025-06-10,Haiti,away,5,1,698198,https://www.espn.com/soccer/match/_/gameId/698198/curacao-haiti,,,
11678,Curacao,2023-09-07,Trinidad and Tobago,away,0,1,680537,https://www.espn.com/soccer/match/_/gameId/680537/curacao-trinidad-and-tobago,,,
11678,Curacao,2023-11-17,El Salvador,home,1,1,690256,https://www.espn.com/soccer/match/_/gameId/690256/el-salvador-curacao,,,
11678,Curacao,2019-11-14,Costa Rica,home,1,2,540347,https://www.espn.com/soccer/match/_/gameId/540347/costa-rica-curacao,,,
11678,Curacao,2025-11-14,Bermuda,away,7,0,754265,https://www.espn.com/soccer/match/_/gameId/754265/curacao-bermuda,,,
11678,Curacao,2021-03-25,St. Vincent and the Grenadines,home,5,0,578838,https://www.espn.com/soccer/match/_/gameId/578838/st-vincent-and-the-grenadines-curacao,,,
11678,Curacao,2022-06-10,Canada,away,0,4,634299,https://www.espn.com/soccer/match/_/gameId/634299/curacao-canada,,,
11678,Curacao,2017-07-14,El Salvador,away,0,2,475836,https://www.espn.com/soccer/match/_/gameId/475836/curacao-el-salvador,,,
11678,Curacao,2023-09-11,Martinique,away,0,1,680543,https://www.espn.com/soccer/match/_/gameId/680543/curacao-martinique,+145,+188,+230
11678,Curacao,2021-10-03,Bonaire,home,1,0,620641,https://www.espn.com/soccer/match/_/gameId/620641/bonaire-curacao,,,
11678,Curacao,2019-10-14,Costa Rica,away,0,0,540352,https://www.espn.com/soccer/match/_/gameId/540352/curacao-costa-rica,,,
11678,Curacao,2021-03-28,Cuba,away,2,1,578822,https://www.espn.com/soccer/match/_/gameId/578822/curacao-cuba,-556,+1000,+550
11678,Curacao,2019-07-01,United States,away,0,1,547957,https://www.espn.com/soccer/match/_/gameId/547957/curacao-united-states,,,
11678,Curacao,2017-07-09,Jamaica,home,0,2,475843,https://www.espn.com/soccer/match/_/gameId/475843/jamaica-curacao,,,
11678,Curacao,2017-07-17,Mexico,home,0,2,475831,https://www.espn.com/soccer/match/_/gameId/475831/mexico-curacao,,,
11678,Curacao,2019-09-07,Haiti,home,1,0,540362,https://www.espn.com/soccer/match/_/gameId/540362/haiti-curacao,,,
11678,Curacao,2022-09-24,Indonesia,away,2,3,653767,https://www.espn.com/soccer/match/_/gameId/653767/curacao-indonesia,,,
11678,Curacao,2021-10-09,New Zealand,home,1,2,620634,https://www.espn.com/soccer/match/_/gameId/620634/new-zealand-curacao,+210,+120,+225
11678,Curacao,2022-11-27,Suriname,home,2,2,658381,https://www.espn.com/soccer/match/_/gameId/658381/suriname-curacao,,,
11678,Curacao,2026-05-30,Scotland,away,1,4,401856621,https://www.espn.com/soccer/match/_/gameId/401856621/curacao-scotland,+800,-323,+425
11678,Curacao,2023-03-26,Canada,home,0,2,634308,https://www.espn.com/soccer/match/_/gameId/634308/canada-curacao,,,
11678,Curacao,2019-03-23,Antigua and Barbuda,away,1,2,526333,https://www.espn.com/soccer/match/_/gameId/526333/curacao-antigua-and-barbuda,,,
11678,Curacao,2024-06-09,Aruba,away,2,0,698151,https://www.espn.com/soccer/match/_/gameId/698151/curacao-aruba,+1850,-1000,+1000
11678,Curacao,2019-06-08,Vietnam,away,1,1,541375,https://www.espn.com/soccer/match/_/gameId/541375/curacao-vietnam,,,
11678,Curacao,2021-06-05,British Virgin Islands,away,8,0,578798,https://www.espn.com/soccer/match/_/gameId/578798/curacao-british-virgin-islands,+5000,,+3300
11678,Curacao,2025-06-21,Canada,home,1,1,735332,https://www.espn.com/soccer/match/_/gameId/735332/canada-curacao,,,
11678,Curacao,2017-06-18,Nicaragua,home,0,0,480212,https://www.espn.com/soccer/match/_/gameId/480212/nicaragua-curacao,,,
11678,Curacao,2021-06-12,Panama,away,1,2,603521,https://www.espn.com/soccer/match/_/gameId/603521/curacao-panama,,,
11678,Curacao,2024-09-09,St. Martin,home,4,0,702754,https://www.espn.com/soccer/match/_/gameId/702754/st-martin-curacao,,,
11678,Curacao,2018-09-11,Grenada,home,10,0,526382,https://www.espn.com/soccer/match/_/gameId/526382/grenada-curacao,-200,+450,+333
11678,Curacao,2024-10-14,Grenada,home,1,0,702797,https://www.espn.com/soccer/match/_/gameId/702797/grenada-curacao,,,
11678,Curacao,2023-11-21,El Salvador,home,1,1,690309,https://www.espn.com/soccer/match/_/gameId/690309/el-salvador-curacao,,,
11678,Curacao,2018-11-20,Guadeloupe,home,6,0,526349,https://www.espn.com/soccer/match/_/gameId/526349/guadeloupe-curacao,,,
11678,Curacao,2024-11-18,St. Lucia,home,4,1,702818,https://www.espn.com/soccer/match/_/gameId/702818/st-lucia-curacao,,,
11678,Curacao,2018-03-27,Bolivia,home,1,0,508512,https://www.espn.com/soccer/match/_/gameId/508512/bolivia-curacao,,,
11678,Curacao,2022-06-07,Honduras,away,2,1,634295,https://www.espn.com/soccer/match/_/gameId/634295/curacao-honduras,,,
11678,Curacao,2019-06-17,El Salvador,home,0,1,539238,https://www.espn.com/soccer/match/_/gameId/539238/el-salvador-curacao,,,
11678,Curacao,2024-09-06,St. Lucia,away,1,2,702741,https://www.espn.com/soccer/match/_/gameId/702741/curacao-st-lucia,,,
11678,Curacao,2025-09-06,Trinidad and Tobago,away,0,0,754240,https://www.espn.com/soccer/match/_/gameId/754240/curacao-trinidad-and-tobago,,,
11678,Curacao,2011-09-02,Antigua and Barbuda,away,2,5,331109,https://www.espn.com/soccer/match/_/gameId/331109/curacao-antigua-and-barbuda,,,
11678,Curacao,2011-10-08,Antigua and Barbuda,home,0,1,332423,https://www.espn.com/soccer/match/_/gameId/332423/antigua-and-barbuda-curacao,,,
11678,Curacao,2023-10-13,Panama,home,1,2,680550,https://www.espn.com/soccer/match/_/gameId/680550/panama-curacao,,,
11678,Curacao,2018-10-12,US Virgin Islands,away,5,0,526378,https://www.espn.com/soccer/match/_/gameId/526378/curacao-us-virgin-islands,,,
11678,Curacao,2024-10-11,Grenada,away,0,0,702782,https://www.espn.com/soccer/match/_/gameId/702782/curacao-grenada,,,
11678,Curacao,2025-10-10,Jamaica,home,2,0,754251,https://www.espn.com/soccer/match/_/gameId/754251/jamaica-curacao,,,
11678,Curacao,2021-10-01,Aruba,home,7,1,620642,https://www.espn.com/soccer/match/_/gameId/620642/aruba-curacao,,,
11678,Curacao,2024-11-15,St. Martin,away,5,0,702809,https://www.espn.com/soccer/match/_/gameId/702809/curacao-st-martin,,,
11678,Curacao,2011-11-11,US Virgin Islands,away,3,0,332864,https://www.espn.com/soccer/match/_/gameId/332864/curacao-us-virgin-islands,,,
11678,Curacao,2026-03-27,China,away,0,2,401856591,https://www.espn.com/soccer/match/_/gameId/401856591/curacao-china,-189,+425,+310
11678,Curacao,2018-03-24,Bolivia,home,1,1,508514,https://www.espn.com/soccer/match/_/gameId/508514/bolivia-curacao,,,
11678,Curacao,2025-06-06,St. Lucia,home,4,0,698176,https://www.espn.com/soccer/match/_/gameId/698176/st-lucia-curacao,,,
11678,Curacao,2022-06-04,Honduras,home,0,1,634291,https://www.espn.com/soccer/match/_/gameId/634291/honduras-curacao,,,
11678,Curacao,2019-06-22,Honduras,away,1,0,539229,https://www.espn.com/soccer/match/_/gameId/539229/curacao-honduras,,,
11678,Curacao,2023-06-17,St. Kitts and Nevis,home,1,1,668441,https://www.espn.com/soccer/match/_/gameId/668441/st-kitts-and-nevis-curacao,,,
450,Czechia,2024-06-26,Türkiye,home,1,2,690608,https://www.espn.com/soccer/match/_/gameId/690608/turkiye-czechia,+145,+190,+230
450,Czechia,2024-09-10,Ukraine,home,3,2,698927,https://www.espn.com/soccer/match/_/gameId/698927/ukraine-czechia,+180,+155,+220
450,Czechia,2024-11-19,Georgia,home,2,1,699045,https://www.espn.com/soccer/match/_/gameId/699045/georgia-czechia,+100,+275,+230
450,Czechia,2026-03-31,Denmark,home,2,2,761955,https://www.espn.com/soccer/match/_/gameId/761955/denmark-czechia,+290,+100,+240
450,Czechia,2024-03-26,Armenia,home,2,1,694653,https://www.espn.com/soccer/match/_/gameId/694653/armenia-czechia,-400,+1000,+475
450,Czechia,2025-03-25,Gibraltar,away,4,0,724941,https://www.espn.com/soccer/match/_/gameId/724941/czechia-gibraltar,+4000,-5000,+1550
450,Czechia,2024-06-18,Portugal,away,1,2,690584,https://www.espn.com/soccer/match/_/gameId/690584/czechia-portugal,+500,-200,+333
450,Czechia,2025-10-09,Croatia,home,0,0,725022,https://www.espn.com/soccer/match/_/gameId/725022/croatia-czechia,,,
450,Czechia,2025-11-13,San Marino,home,1,0,757634,https://www.espn.com/soccer/match/_/gameId/757634/san-marino-czechia,-10000,+5000,+2500
450,Czechia,2026-03-26,Republic of Ireland,home,2,2,761378,https://www.espn.com/soccer/match/_/gameId/761378/republic-of-ireland-czechia,,,
450,Czechia,2025-10-12,Faroe Islands,away,1,2,724852,https://www.espn.com/soccer/match/_/gameId/724852/czechia-faroe-islands,-204,+550,+340
450,Czechia,2026-05-31,Kosovo,home,2,1,401872603,https://www.espn.com/soccer/match/_/gameId/401872603/kosovo-czechia,-111,+260,+250
450,Czechia,2024-09-07,Georgia,away,1,4,698901,https://www.espn.com/soccer/match/_/gameId/698901/czechia-georgia,,,
450,Czechia,2024-11-16,Albania,away,0,0,699009,https://www.espn.com/soccer/match/_/gameId/699009/czechia-albania,+115,+250,+210
450,Czechia,2025-03-22,Faroe Islands,home,2,1,724932,https://www.espn.com/soccer/match/_/gameId/724932/faroe-islands-czechia,,,
450,Czechia,2024-06-22,Georgia,away,1,1,690596,https://www.espn.com/soccer/match/_/gameId/690596/czechia-georgia,,,
450,Czechia,2025-09-08,Saudi Arabia,home,1,1,749810,https://www.espn.com/soccer/match/_/gameId/749810/saudi-arabia-czechia,-167,+425,+290
450,Czechia,2024-10-14,Ukraine,away,1,1,698977,https://www.espn.com/soccer/match/_/gameId/698977/czechia-ukraine,,,
450,Czechia,2025-11-17,Gibraltar,home,6,0,724909,https://www.espn.com/soccer/match/_/gameId/724909/gibraltar-czechia,,,
450,Czechia,2025-06-09,Croatia,away,1,5,724964,https://www.espn.com/soccer/match/_/gameId/724964/czechia-croatia,,,
450,Czechia,2024-06-10,North Macedonia,home,2,1,698253,https://www.espn.com/soccer/match/_/gameId/698253/north-macedonia-czechia,-333,+700,+375
450,Czechia,2025-09-05,Montenegro,away,2,0,724987,https://www.espn.com/soccer/match/_/gameId/724987/czechia-montenegro,-152,+425,+280
450,Czechia,2024-10-11,Albania,home,2,0,698945,https://www.espn.com/soccer/match/_/gameId/698945/albania-czechia,,,
450,Czechia,2024-06-07,Malta,home,7,1,701562,https://www.espn.com/soccer/match/_/gameId/701562/malta-czechia,-455,+1200,+450
450,Czechia,2025-06-06,Montenegro,home,2,0,724948,https://www.espn.com/soccer/match/_/gameId/724948/montenegro-czechia,,,
209,Ecuador,2024-06-26,Jamaica,home,3,1,690716,https://www.espn.com/soccer/match/_/gameId/690716/jamaica-ecuador,-200,+650,+300
209,Ecuador,2024-06-13,Bolivia,home,3,1,702336,https://www.espn.com/soccer/match/_/gameId/702336/bolivia-ecuador,-500,+1600,+525
209,Ecuador,2025-09-09,Argentina,home,1,0,684665,https://www.espn.com/soccer/match/_/gameId/684665/argentina-ecuador,+200,+145,+200
209,Ecuador,2024-09-10,Peru,home,1,0,684615,https://www.espn.com/soccer/match/_/gameId/684615/peru-ecuador,+225,+155,+165
209,Ecuador,2024-10-15,Uruguay,away,0,0,684627,https://www.espn.com/soccer/match/_/gameId/684627/ecuador-uruguay,+475,-137,+230
209,Ecuador,2025-10-15,Mexico,away,1,1,755899,https://www.espn.com/soccer/match/_/gameId/755899/ecuador-mexico,+210,+110,+220
209,Ecuador,2024-11-19,Colombia,away,1,0,684637,https://www.espn.com/soccer/match/_/gameId/684637/ecuador-colombia,+425,-137,+230
209,Ecuador,2025-11-19,New Zealand,home,2,0,758717,https://www.espn.com/soccer/match/_/gameId/758717/new-zealand-ecuador,-278,+775,+360
209,Ecuador,2026-03-31,Netherlands,away,1,1,762551,https://www.espn.com/soccer/match/_/gameId/762551/ecuador-netherlands,+500,-175,+280
209,Ecuador,2025-03-26,Chile,away,0,0,684645,https://www.espn.com/soccer/match/_/gameId/684645/ecuador-chile,+170,+187,+180
209,Ecuador,2025-06-11,Peru,away,0,0,684656,https://www.espn.com/soccer/match/_/gameId/684656/ecuador-peru,,,
209,Ecuador,2025-09-04,Paraguay,away,0,0,684661,https://www.espn.com/soccer/match/_/gameId/684661/ecuador-paraguay,+290,+130,+175
209,Ecuador,2024-10-10,Paraguay,home,0,0,684620,https://www.espn.com/soccer/match/_/gameId/684620/paraguay-ecuador,,,
209,Ecuador,2024-11-15,Bolivia,home,4,0,684629,https://www.espn.com/soccer/match/_/gameId/684629/bolivia-ecuador,,,
209,Ecuador,2025-11-14,Canada,away,0,0,758183,https://www.espn.com/soccer/match/_/gameId/758183/ecuador-canada,+125,+230,+188
209,Ecuador,2025-06-05,Brazil,home,0,0,684650,https://www.espn.com/soccer/match/_/gameId/684650/brazil-ecuador,+300,+115,+190
209,Ecuador,2024-07-05,Argentina,away,1,1,703946,https://www.espn.com/soccer/match/_/gameId/703946/ecuador-argentina,,,
209,Ecuador,2024-07-01,Mexico,away,0,0,690723,https://www.espn.com/soccer/match/_/gameId/690723/ecuador-mexico,,,
209,Ecuador,2024-06-16,Honduras,home,2,1,702269,https://www.espn.com/soccer/match/_/gameId/702269/honduras-ecuador,-345,+750,+450
209,Ecuador,2026-05-30,Saudi Arabia,home,2,1,401869431,https://www.espn.com/soccer/match/_/gameId/401869431/saudi-arabia-ecuador,-208,+650,+250
209,Ecuador,2024-06-22,Venezuela,home,1,2,690708,https://www.espn.com/soccer/match/_/gameId/690708/venezuela-ecuador,-323,+1000,+380
209,Ecuador,2024-09-07,Brazil,away,0,1,684610,https://www.espn.com/soccer/match/_/gameId/684610/ecuador-brazil,,,
209,Ecuador,2025-10-11,United States,away,1,1,753161,https://www.espn.com/soccer/match/_/gameId/753161/ecuador-united-states,+180,+140,+220
209,Ecuador,2026-03-27,Morocco,away,1,1,401860936,https://www.espn.com/soccer/match/_/gameId/401860936/ecuador-morocco,+190,+145,+180
209,Ecuador,2025-03-21,Venezuela,home,2,1,684639,https://www.espn.com/soccer/match/_/gameId/684639/venezuela-ecuador,,,
2620,Egypt,2025-10-08,Djibouti,away,3,0,687121,https://www.espn.com/soccer/match/_/gameId/687121/egypt-djibouti,-5000,+8000,+2200
2620,Egypt,2026-01-14,Senegal,away,0,1,732181,https://www.espn.com/soccer/match/_/gameId/732181/egypt-senegal,+375,-105,+200
2620,Egypt,2025-09-09,Burkina Faso,away,0,0,687120,https://www.espn.com/soccer/match/_/gameId/687120/egypt-burkina-faso,+140,+220,+200
2620,Egypt,2024-10-15,Mauritania,away,1,0,722078,https://www.espn.com/soccer/match/_/gameId/722078/egypt-mauritania,,,
2620,Egypt,2024-11-19,Botswana,home,1,1,722126,https://www.espn.com/soccer/match/_/gameId/722126/botswana-egypt,-400,+1000,+360
2620,Egypt,2026-03-31,Spain,away,0,0,401851847,https://www.espn.com/soccer/match/_/gameId/401851847/egypt-spain,+1050,-455,+550
2620,Egypt,2025-03-25,Sierra Leone,home,1,0,687118,https://www.espn.com/soccer/match/_/gameId/687118/sierra-leone-egypt,-625,+1800,+600
2620,Egypt,2025-12-16,Nigeria,home,2,1,762474,https://www.espn.com/soccer/match/_/gameId/762474/nigeria-egypt,+220,+125,+220
2620,Egypt,2026-05-28,Russia,home,1,0,401870853,https://www.espn.com/soccer/match/_/gameId/401870853/russia-egypt,,,
2620,Egypt,2025-10-12,Guinea-Bissau,home,1,0,687122,https://www.espn.com/soccer/match/_/gameId/687122/guinea-bissau-egypt,-370,+1200,+425
2620,Egypt,2025-03-09,South Africa,home,1,3,733952,https://www.espn.com/soccer/match/_/gameId/733952/south-africa-egypt,-102,+320,+200
2620,Egypt,2025-03-02,South Africa,away,1,1,733951,https://www.espn.com/soccer/match/_/gameId/733951/egypt-south-africa,,,
2620,Egypt,2026-01-17,Nigeria,home,0,0,732183,https://www.espn.com/soccer/match/_/gameId/732183/nigeria-egypt,,,
2620,Egypt,2026-01-10,Ivory Coast,home,3,2,732179,https://www.espn.com/soccer/match/_/gameId/732179/ivory-coast-egypt,+260,+135,+175
2620,Egypt,2025-11-17,Cape Verde,home,1,1,761121,https://www.espn.com/soccer/match/_/gameId/761121/cape-verde-egypt,+110,+230,+190
2620,Egypt,2026-01-05,Benin,home,3,1,732173,https://www.espn.com/soccer/match/_/gameId/732173/benin-egypt,-238,+850,+300
2620,Egypt,2025-12-29,Angola,away,0,0,732157,https://www.espn.com/soccer/match/_/gameId/732157/egypt-angola,,,
2620,Egypt,2025-12-22,Zimbabwe,home,2,1,732135,https://www.espn.com/soccer/match/_/gameId/732135/zimbabwe-egypt,-286,+825,+360
2620,Egypt,2025-09-05,Ethiopia,home,2,0,687119,https://www.espn.com/soccer/match/_/gameId/687119/ethiopia-egypt,-769,+2800,+650
2620,Egypt,2024-10-11,Mauritania,home,2,0,722052,https://www.espn.com/soccer/match/_/gameId/722052/mauritania-egypt,,,
2620,Egypt,2024-11-15,Cape Verde,away,1,1,722106,https://www.espn.com/soccer/match/_/gameId/722106/egypt-cape-verde,,,
2620,Egypt,2025-11-14,Uzbekistan,home,0,2,759988,https://www.espn.com/soccer/match/_/gameId/759988/uzbekistan-egypt,+220,+110,+210
2620,Egypt,2026-03-27,Saudi Arabia,away,4,0,401854539,https://www.espn.com/soccer/match/_/gameId/401854539/egypt-saudi-arabia,+125,+188,+210
2620,Egypt,2025-03-21,Ethiopia,away,2,0,687117,https://www.espn.com/soccer/match/_/gameId/687117/egypt-ethiopia,,,
2620,Egypt,2025-12-26,South Africa,home,1,0,732146,https://www.espn.com/soccer/match/_/gameId/732146/south-africa-egypt,,,
448,England,2024-07-10,Netherlands,away,2,1,703944,https://www.espn.com/soccer/match/_/gameId/703944/england-netherlands,+163,+220,+180
448,England,2025-09-09,Serbia,away,5,0,725017,https://www.espn.com/soccer/match/_/gameId/725017/england-serbia,+900,-333,+450
448,England,2024-09-10,Finland,home,2,0,698928,https://www.espn.com/soccer/match/_/gameId/698928/finland-england,+1000,-370,+500
448,England,2025-10-14,Latvia,away,5,0,724871,https://www.espn.com/soccer/match/_/gameId/724871/england-latvia,-2000,+4000,+1350
448,England,2026-03-31,Japan,home,0,1,762554,https://www.espn.com/soccer/match/_/gameId/762554/japan-england,-172,+425,+300
448,England,2024-06-25,Slovenia,home,0,0,690602,https://www.espn.com/soccer/match/_/gameId/690602/slovenia-england,-333,+900,+425
448,England,2025-06-10,Senegal,home,1,3,733159,https://www.espn.com/soccer/match/_/gameId/733159/senegal-england,-204,+550,+310
448,England,2025-10-09,Wales,home,3,0,733158,https://www.espn.com/soccer/match/_/gameId/733158/wales-england,-500,+1000,+600
448,England,2024-10-10,Greece,home,1,2,698935,https://www.espn.com/soccer/match/_/gameId/698935/greece-england,+260,+115,+220
448,England,2024-11-14,Greece,away,3,0,698990,https://www.espn.com/soccer/match/_/gameId/698990/england-greece,,,
448,England,2025-11-13,Serbia,home,2,0,724879,https://www.espn.com/soccer/match/_/gameId/724879/serbia-england,,,
448,England,2024-06-20,Denmark,away,1,1,690590,https://www.espn.com/soccer/match/_/gameId/690590/england-denmark,-133,+425,+240
448,England,2024-10-13,Finland,away,3,1,698962,https://www.espn.com/soccer/match/_/gameId/698962/england-finland,,,
448,England,2024-11-17,Republic of Ireland,home,5,0,699017,https://www.espn.com/soccer/match/_/gameId/699017/republic-of-ireland-england,,,
448,England,2025-11-16,Albania,away,2,0,724902,https://www.espn.com/soccer/match/_/gameId/724902/england-albania,-294,+875,+400
448,England,2024-06-30,Slovakia,home,2,1,703933,https://www.espn.com/soccer/match/_/gameId/703933/slovakia-england,-238,+800,+320
448,England,2024-06-16,Serbia,away,1,0,690578,https://www.espn.com/soccer/match/_/gameId/690578/england-serbia,,,
448,England,2024-07-14,Spain,away,1,2,703945,https://www.espn.com/soccer/match/_/gameId/703945/england-spain,,,
