Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
F1,05/12/2021,16:00,Nice,Strasbourg,0,3,0,1,-118,260,333,-105,-111,-0.5
F1,05/12/2021,19:45,Bordeaux,Lyon,2,2,1,2,375,300,-152,-200,162,0.75
F1,10/12/2021,20:00,Nantes,Lens,3,2,0,2,170,240,160,120,-152,0
F1,11/12/2021,16:00,Brest,Montpellier,0,4,0,1,105,250,250,-125,100,-0.25
F1,11/12/2021,20:00,Reims,St Etienne,2,0,1,0,115,220,260,130,-164,-0.25
F1,12/12/2021,12:00,Lille,Lyon,0,0,0,0,130,260,190,-139,110,-0.25
F1,12/12/2021,14:00,Angers,Clermont,0,1,0,0,105,240,275,110,-139,-0.5
F1,12/12/2021,14:00,Metz,Lorient,4,1,3,0,145,220,200,110,-139,-0.25
F1,12/12/2021,14:00,Rennes,Nice,1,2,0,1,-105,260,280,-105,-102,-0.5
F1,12/12/2021,14:00,Troyes,Bordeaux,1,2,1,1,120,250,220,-116,107,-0.25
F1,12/12/2021,16:00,Strasbourg,Marseille,0,2,0,0,150,230,187,101,-109,-0.25
F1,12/12/2021,19:45,Paris SG,Monaco,2,0,2,0,-227,400,550,-189,150,-1.25
F1,22/12/2021,20:00,Bordeaux,Lille,2,3,2,1,333,280,-133,-125,100,0.5
F1,22/12/2021,20:00,Lorient,Paris SG,1,1,1,0,650,425,-250,-189,150,1.25
F1,22/12/2021,20:00,Lyon,Metz,1,1,0,0,-278,425,700,-227,175,-1.5
F1,22/12/2021,20:00,Marseille,Reims,1,1,0,0,-152,260,475,120,-152,-1
F1,22/12/2021,20:00,Monaco,Rennes,2,1,1,1,120,250,225,-111,100,-0.25
F1,22/12/2021,20:00,Montpellier,Angers,4,1,2,1,120,230,240,102,-114,-0.5
F1,22/12/2021,20:00,Nice,Lens,2,1,0,1,110,250,250,-115,103,-0.5
F1,22/12/2021,20:00,St Etienne,Nantes,0,1,0,0,160,225,180,105,-118,-0.25
F1,22/12/2021,20:00,Troyes,Brest,1,1,0,1,150,240,180,-108,-103,-0.25
F1,07/01/2022,20:00,Bordeaux,Marseille,0,1,0,1,400,333,-175,-175,137,0.75
F1,08/01/2022,20:00,Lens,Rennes,1,0,0,0,175,240,155,-109,-102,0
F1,09/01/2022,12:00,Brest,Nice,0,3,0,1,187,250,140,-106,-104,0
F1,09/01/2022,14:00,Clermont,Reims,0,0,0,0,145,210,210,150,-189,-0.25
F1,09/01/2022,14:00,Metz,Strasbourg,0,2,0,0,375,300,-143,-101,-110,0.75
F1,09/01/2022,16:05,Nantes,Monaco,0,0,0,0,240,230,120,110,-139,0.5
F1,09/01/2022,19:45,Lyon,Paris SG,1,1,1,0,260,320,-120,-200,162,0.25
F1,14/01/2022,20:00,Nice,Nantes,2,1,1,1,-143,275,400,110,-139,-0.75
