Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,BbAHh
D1,05/05/18,Werder Bremen,Leverkusen,0,0,0,0,279,300,-118,-222,-143,0.5
D1,12/05/18,Bayern Munich,Stuttgart,1,4,1,2,-625,700,1400,-455,316,-2
D1,12/05/18,Freiburg,Augsburg,2,0,0,0,-105,239,300,-120,-103,-0.5
D1,12/05/18,Hamburg,M'gladbach,2,1,1,1,129,250,200,-175,136,-0.25
D1,12/05/18,Hertha,RB Leipzig,2,6,1,3,320,275,-118,-196,151,0.5
D1,12/05/18,Hoffenheim,Dortmund,3,1,1,0,120,279,200,-357,256,-0.25
D1,12/05/18,Leverkusen,Hannover,3,2,2,0,-526,600,1200,-385,273,-2
D1,12/05/18,Mainz,Werder Bremen,1,2,1,1,129,260,200,-185,143,-0.25
D1,12/05/18,Schalke 04,Ein Frankfurt,1,0,1,0,129,250,200,-145,116,-0.25
D1,12/05/18,Wolfsburg,FC Koln,4,1,1,1,-156,300,425,-192,149,-1
