Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
SP1,22/11/2020,13:00,Eibar,Getafe,0,0,0,0,240,200,135,200,-250,0.25
SP1,22/11/2020,15:15,Cadiz,Sociedad,0,1,0,0,300,280,-118,137,-175,0.75
SP1,22/11/2020,17:30,Granada,Valladolid,1,3,0,1,110,220,280,162,-200,-0.25
SP1,22/11/2020,20:00,Alaves,Valencia,2,2,2,0,170,220,180,130,-164,0
SP1,23/11/2020,20:00,Ath Bilbao,Betis,4,0,2,0,120,230,240,120,-152,-0.5
SP1,27/11/2020,20:00,Valladolid,Levante,1,1,0,0,155,230,180,-111,-111,0
SP1,28/11/2020,13:00,Elche,Cadiz,1,1,1,0,220,200,145,175,-227,0
SP1,28/11/2020,15:15,Valencia,Ath Madrid,0,1,0,0,375,280,-139,110,-139,0.75
SP1,28/11/2020,17:30,Huesca,Sevilla,0,1,0,0,300,230,100,120,-152,0.5
SP1,28/11/2020,20:00,Real Madrid,Alaves,1,2,0,1,-303,425,800,-175,137,-1.5
SP1,29/11/2020,13:00,Barcelona,Osasuna,4,0,2,0,-400,500,1000,-227,175,-1.75
SP1,29/11/2020,15:15,Getafe,Ath Bilbao,1,1,0,1,180,190,180,220,-278,0
SP1,29/11/2020,17:30,Celta,Granada,3,1,1,1,100,250,275,120,-152,-0.5
SP1,29/11/2020,20:00,Sociedad,Villarreal,1,1,1,1,110,260,240,-139,110,-0.25
SP1,30/11/2020,20:00,Betis,Eibar,0,2,0,0,-133,275,350,-111,-111,-0.75
SP1,04/12/2020,20:00,Ath Bilbao,Celta,0,2,0,0,105,225,280,120,-152,-0.25
SP1,05/12/2020,13:00,Levante,Getafe,3,0,2,0,190,210,155,130,-164,0
SP1,05/12/2020,15:15,Sevilla,Real Madrid,0,1,0,0,150,250,170,-125,100,0
SP1,05/12/2020,17:30,Ath Madrid,Valladolid,2,0,0,0,-250,333,850,120,-152,-1.25
SP1,05/12/2020,20:00,Cadiz,Barcelona,2,1,1,0,750,400,-278,-152,120,1.75
SP1,06/12/2020,13:00,Granada,Huesca,3,3,1,1,130,210,240,137,-175,0
SP1,06/12/2020,15:15,Osasuna,Betis,0,2,0,0,162,230,170,100,-125,0
SP1,06/12/2020,17:30,Villarreal,Elche,0,0,0,0,-333,450,850,-152,120,-1.5
SP1,06/12/2020,20:00,Alaves,Sociedad,0,0,0,0,375,250,-125,120,-152,0.5
SP1,07/12/2020,20:00,Eibar,Valencia,0,0,0,0,145,210,210,130,-164,-0.25
SP1,11/12/2020,20:00,Valladolid,Osasuna,3,2,1,2,150,210,200,150,-189,0
SP1,12/12/2020,13:00,Valencia,Ath Bilbao,2,2,1,0,225,210,135,130,-164,0
SP1,12/12/2020,15:15,Getafe,Sevilla,0,1,0,0,275,220,110,150,-189,0.25
SP1,12/12/2020,17:30,Huesca,Alaves,1,0,0,0,120,220,250,130,-164,-0.25
SP1,12/12/2020,20:00,Real Madrid,Ath Madrid,2,0,1,0,130,230,210,110,-139,-0.25
SP1,13/12/2020,13:00,Sociedad,Eibar,1,1,1,0,-167,275,500,110,-139,-0.5
SP1,13/12/2020,15:15,Betis,Villarreal,1,1,0,1,210,250,125,-125,100,0.25
SP1,13/12/2020,17:30,Elche,Granada,0,1,0,1,240,210,130,150,-189,0.25
SP1,13/12/2020,20:00,Barcelona,Levante,1,0,0,0,-455,600,1000,-303,240,-2
SP1,14/12/2020,20:00,Celta,Cadiz,4,0,4,0,-139,260,425,130,-164,-0.75
SP1,15/12/2020,21:00,Real Madrid,Ath Bilbao,3,1,1,0,-189,333,475,-115,103,-1
SP1,16/12/2020,20:00,Barcelona,Sociedad,2,1,2,1,-167,350,400,-189,150,-0.75
SP1,18/12/2020,20:00,Ath Bilbao,Huesca,2,0,0,0,-111,230,333,130,-164,-0.5
SP1,19/12/2020,13:00,Ath Madrid,Elche,3,1,1,0,-500,500,1800,100,-125,-1.75
SP1,19/12/2020,15:15,Barcelona,Valencia,2,2,1,1,-333,500,750,-278,220,-1.75
SP1,19/12/2020,17:30,Levante,Sociedad,2,1,1,1,240,240,115,100,-125,0.25
SP1,19/12/2020,17:30,Osasuna,Villarreal,1,3,0,2,260,240,110,110,-139,0.25
SP1,19/12/2020,20:00,Sevilla,Valladolid,1,1,1,0,-189,275,650,120,-152,-1.25
SP1,20/12/2020,13:00,Celta,Alaves,2,0,1,0,-143,300,375,-111,-111,-0.75
SP1,20/12/2020,15:15,Granada,Betis,2,0,2,0,145,240,187,-111,-111,-0.25
SP1,20/12/2020,17:30,Cadiz,Getafe,0,2,0,1,230,190,145,220,-278,0.25
SP1,20/12/2020,20:00,Eibar,Real Madrid,1,3,1,2,550,320,-200,-125,100,1.25
SP1,22/12/2020,16:30,Elche,Osasuna,2,2,0,1,230,200,137,162,-200,0.25
SP1,22/12/2020,16:30,Valencia,Sevilla,0,1,0,0,275,240,100,110,-139,0.5
SP1,22/12/2020,18:45,Huesca,Levante,1,1,1,0,162,240,160,-111,-111,-0.25
SP1,22/12/2020,18:45,Sociedad,Ath Madrid,0,2,0,0,230,220,125,130,-164,0
SP1,22/12/2020,21:00,Valladolid,Barcelona,0,3,0,2,600,440,-278,-189,150,1.25
SP1,22/12/2020,21:00,Villarreal,Ath Bilbao,1,1,0,1,100,240,280,130,-164,-0.5
SP1,23/12/2020,16:30,Getafe,Celta,1,1,1,1,175,200,180,137,-175,0
SP1,23/12/2020,18:45,Real Madrid,Granada,2,0,0,0,-303,425,800,-175,137,-1.5
SP1,23/12/2020,21:00,Alaves,Eibar,2,1,2,1,175,187,190,175,-227,0
SP1,23/12/2020,21:00,Betis,Cadiz,1,0,0,0,-111,250,310,120,-152,-0.75
SP1,29/12/2020,16:00,Sevilla,Villarreal,2,0,1,0,125,230,225,120,-152,-0.25
SP1,29/12/2020,18:15,Barcelona,Eibar,1,1,0,0,-357,475,850,-189,150,-1.5
SP1,29/12/2020,20:30,Cadiz,Valladolid,0,0,0,0,187,190,175,175,-227,0
SP1,29/12/2020,20:30,Levante,Betis,4,3,3,1,140,240,190,-152,120,0
SP1,30/12/2020,16:00,Granada,Valencia,2,1,1,1,120,230,240,110,-139,-0.25
SP1,30/12/2020,18:15,Ath Madrid,Getafe,1,0,1,0,-227,320,750,150,-189,-1
SP1,30/12/2020,18:15,Celta,Huesca,2,1,1,0,-133,275,360,-111,-111,-0.75
SP1,30/12/2020,20:30,Elche,Real Madrid,1,1,0,1,900,550,-400,-175,137,1.75
SP1,31/12/2020,13:00,Ath Bilbao,Sociedad,0,1,0,1,200,220,150,137,-175,0
SP1,31/12/2020,15:15,Osasuna,Alaves,1,1,0,0,135,225,210,130,-164,-0.25
SP1,02/01/2021,13:00,Villarreal,Levante,2,1,1,0,-154,280,450,-139,110,-1
SP1,02/01/2021,15:15,Betis,Sevilla,1,1,0,0,290,250,-105,120,-152,0.5
SP1,02/01/2021,17:30,Getafe,Valladolid,0,1,0,1,-105,210,350,200,-250,-0.5
SP1,02/01/2021,20:00,Real Madrid,Celta,2,0,1,0,-227,375,550,-175,137,-1
SP1,03/01/2021,13:00,Ath Bilbao,Elche,1,0,1,0,-200,280,700,130,-164,-0.75
SP1,03/01/2021,15:15,Alaves,Ath Madrid,1,2,0,1,600,275,-189,120,-152,1
SP1,03/01/2021,17:30,Eibar,Granada,2,0,0,0,137,200,230,150,-189,-0.25
SP1,03/01/2021,17:30,Sociedad,Osasuna,1,1,0,1,-189,300,550,-111,-111,-0.75
SP1,03/01/2021,20:00,Huesca,Barcelona,0,1,0,1,550,375,-227,-189,150,1.5
SP1,04/01/2021,20:00,Valencia,Cadiz,1,1,0,0,100,240,275,130,-164,-0.5
SP1,06/01/2021,20:00,Ath Bilbao,Barcelona,2,3,1,2,320,260,-120,-111,-111,1
SP1,08/01/2021,20:00,Celta,Villarreal,0,4,0,4,240,230,120,120,-152,0.25
SP1,09/01/2021,13:00,Sevilla,Sociedad,3,2,2,2,120,210,260,137,-175,-0.25
SP1,09/01/2021,17:30,Granada,Barcelona,0,4,0,3,550,425,-250,-200,162,1.5
SP1,09/01/2021,20:00,Osasuna,Real Madrid,0,0,0,0,550,375,-222,-125,100,1.25
SP1,10/01/2021,13:00,Levante,Eibar,2,1,0,0,125,240,220,100,-125,-0.25
SP1,10/01/2021,15:15,Cadiz,Alaves,3,1,1,1,170,190,200,200,-250,0
SP1,10/01/2021,20:00,Valladolid,Valencia,0,1,0,0,137,225,210,120,-152,0
SP1,11/01/2021,18:00,Elche,Getafe,1,3,1,1,333,190,110,220,-278,0.25
SP1,11/01/2021,20:00,Huesca,Betis,0,2,0,0,180,230,155,100,-125,0
SP1,12/01/2021,18:00,Granada,Osasuna,2,0,2,0,130,210,240,137,-175,-0.25
SP1,12/01/2021,20:30,Ath Madrid,Sevilla,2,0,1,0,-111,220,350,150,-189,-0.25
SP1,19/01/2021,18:00,Cadiz,Levante,2,2,2,2,190,210,155,130,-164,0
SP1,19/01/2021,18:00,Valladolid,Elche,2,2,0,2,-120,240,360,150,-189,-0.75
SP1,19/01/2021,20:30,Alaves,Sevilla,1,2,1,2,450,260,-152,130,-164,0.5
SP1,20/01/2021,18:00,Getafe,Huesca,1,0,0,0,-111,225,350,200,-250,-0.5
SP1,20/01/2021,20:00,Betis,Celta,2,1,2,1,110,250,240,-111,-111,-0.25
SP1,20/01/2021,20:30,Villarreal,Granada,2,2,1,1,-200,300,600,-111,-111,-0.75
SP1,21/01/2021,18:00,Valencia,Osasuna,1,1,0,1,105,250,250,120,-152,-0.5
SP1,21/01/2021,20:30,Eibar,Ath Madrid,1,2,1,1,550,240,-152,150,-189,0.75
SP1,22/01/2021,20:00,Levante,Valladolid,2,2,0,0,-105,240,300,-111,-111,-0.25
SP1,23/01/2021,13:00,Huesca,Villarreal,0,0,0,0,333,275,-125,110,-139,0.5
SP1,23/01/2021,15:15,Sevilla,Cadiz,3,0,2,0,-222,320,700,120,-152,-1.25
SP1,23/01/2021,17:30,Sociedad,Betis,2,2,0,0,-125,275,333,-125,100,-0.75
SP1,23/01/2021,20:00,Alaves,Real Madrid,1,4,0,3,450,333,-182,-125,100,1.25
SP1,24/01/2021,13:00,Osasuna,Granada,3,1,2,0,150,210,200,130,-164,0
SP1,24/01/2021,15:15,Elche,Barcelona,0,2,0,1,700,425,-278,-189,150,1.5
SP1,24/01/2021,17:30,Celta,Eibar,1,1,1,0,105,240,275,130,-164,-0.25
SP1,24/01/2021,20:00,Ath Madrid,Valencia,3,1,1,1,-250,375,700,-111,-111,-1
SP1,25/01/2021,20:00,Ath Bilbao,Getafe,5,1,1,1,130,200,260,200,-250,-0.25
SP1,29/01/2021,20:00,Valladolid,Huesca,1,3,0,1,120,210,260,130,-164,-0.25
SP1,30/01/2021,13:00,Eibar,Sevilla,0,2,0,1,300,225,100,130,-164,0.5
SP1,30/01/2021,15:15,Real Madrid,Levante,1,2,1,1,-303,450,700,-227,175,-1.5
SP1,30/01/2021,17:30,Valencia,Elche,1,0,1,0,-152,275,450,100,-125,-0.75
SP1,30/01/2021,20:00,Villarreal,Sociedad,1,1,1,0,140,220,210,120,-152,-0.25
SP1,31/01/2021,13:00,Getafe,Alaves,0,0,0,0,-111,220,350,162,-200,-0.25
SP1,31/01/2021,15:15,Cadiz,Ath Madrid,2,4,1,2,800,300,-227,137,-175,1
SP1,31/01/2021,17:30,Granada,Celta,0,0,0,0,170,230,162,120,-152,0
SP1,31/01/2021,20:00,Barcelona,Ath Bilbao,2,1,1,0,-278,425,650,-189,150,-1.25
SP1,01/02/2021,20:00,Betis,Osasuna,1,0,0,0,-125,260,333,104,-116,-0.5
SP1,05/02/2021,20:00,Alaves,Valladolid,1,0,0,0,160,200,200,150,-189,-0.25
SP1,06/02/2021,13:00,Levante,Granada,2,2,1,1,120,230,240,-111,-111,-0.5
SP1,06/02/2021,15:15,Huesca,Real Madrid,1,2,0,0,600,350,-227,-139,110,1
SP1,06/02/2021,17:30,Elche,Villarreal,2,2,0,2,550,280,-189,120,-152,1.25
SP1,06/02/2021,20:00,Sevilla,Getafe,3,0,0,0,-139,260,375,150,-189,-0.75
SP1,07/02/2021,13:00,Sociedad,Cadiz,4,1,2,0,-222,320,700,100,-125,-1.25
SP1,07/02/2021,15:15,Ath Bilbao,Valencia,1,1,1,0,115,220,260,120,-152,-0.25
SP1,07/02/2021,17:30,Osasuna,Eibar,2,1,1,1,155,200,200,150,-189,0
SP1,07/02/2021,20:00,Betis,Barcelona,2,3,1,0,475,360,-200,-227,175,1
SP1,08/02/2021,20:00,Ath Madrid,Celta,2,2,1,1,-167,260,550,120,-152,-0.5
SP1,09/02/2021,20:00,Real Madrid,Getafe,2,0,0,0,-189,300,550,-111,-111,-1
SP1,12/02/2021,20:00,Celta,Elche,3,1,2,0,-222,320,700,100,-125,-1
SP1,13/02/2021,13:00,Granada,Ath Madrid,1,2,0,0,400,230,-125,150,-189,0.75
SP1,13/02/2021,15:15,Sevilla,Huesca,1,0,0,0,-200,290,650,110,-139,-1
SP1,13/02/2021,17:30,Eibar,Valladolid,1,1,1,1,-105,230,320,150,-189,-0.5
SP1,13/02/2021,20:00,Barcelona,Alaves,5,1,2,0,-357,500,800,-200,162,-1.75
SP1,14/02/2021,13:00,Getafe,Sociedad,0,1,0,1,275,225,110,162,-200,0.5
SP1,14/02/2021,15:15,Real Madrid,Valencia,2,0,2,0,-250,375,700,-152,120,-1.5
SP1,14/02/2021,17:30,Levante,Osasuna,0,1,0,0,125,220,240,100,-125,0
SP1,14/02/2021,20:00,Villarreal,Betis,1,2,0,1,-111,240,320,-111,-111,-0.5
SP1,15/02/2021,20:00,Cadiz,Ath Bilbao,0,4,0,3,300,210,105,162,-200,0.5
SP1,17/02/2021,18:00,Levante,Ath Madrid,1,1,1,1,375,240,-125,104,-116,0.75
SP1,19/02/2021,20:00,Betis,Getafe,1,0,0,0,105,210,310,137,-175,-0.25
SP1,20/02/2021,13:00,Elche,Eibar,1,0,1,0,260,225,115,150,-189,0.5
SP1,20/02/2021,15:15,Ath Madrid,Levante,0,2,0,1,-189,300,600,100,-125,-1.25
SP1,20/02/2021,17:30,Valencia,Celta,2,0,0,0,145,220,200,120,-152,-0.25
SP1,20/02/2021,20:00,Valladolid,Real Madrid,0,1,0,0,450,320,-175,-111,-111,1
SP1,21/02/2021,13:00,Barcelona,Cadiz,1,1,1,0,-625,700,1200,-278,220,-2.5
SP1,21/02/2021,15:15,Sociedad,Alaves,4,0,1,0,-152,275,450,110,-139,-1
SP1,21/02/2021,17:30,Huesca,Granada,3,2,3,1,115,230,250,137,-175,-0.25
SP1,21/02/2021,20:00,Ath Bilbao,Villarreal,1,1,1,1,145,220,200,130,-164,0
SP1,22/02/2021,20:00,Osasuna,Sevilla,0,2,0,1,300,230,100,130,-164,0.5
SP1,24/02/2021,18:00,Barcelona,Elche,3,0,0,0,-833,800,1800,-333,250,-2.25
SP1,26/02/2021,20:00,Levante,Ath Bilbao,1,1,1,0,230,225,125,100,-125,0.25
SP1,27/02/2021,13:00,Eibar,Huesca,1,1,0,0,115,230,250,130,-164,-0.25
SP1,27/02/2021,15:15,Sevilla,Barcelona,0,2,0,1,220,250,120,-152,120,0.25
SP1,27/02/2021,17:30,Alaves,Osasuna,0,1,0,0,162,190,200,150,-189,0
SP1,27/02/2021,20:00,Getafe,Valencia,3,0,1,0,150,200,210,175,-227,-0.25
SP1,28/02/2021,13:00,Celta,Valladolid,1,1,0,0,-133,275,350,100,-125,-0.5
SP1,28/02/2021,15:15,Cadiz,Betis,0,1,0,0,280,230,105,110,-139,0.5
SP1,28/02/2021,17:30,Granada,Elche,2,1,1,1,110,210,300,130,-164,-0.5
SP1,28/02/2021,20:00,Villarreal,Ath Madrid,0,2,0,1,220,210,145,150,-189,0.25
SP1,01/03/2021,20:00,Real Madrid,Sociedad,1,1,0,0,-120,300,300,-111,-111,-0.5
SP1,05/03/2021,20:00,Valencia,Villarreal,2,1,0,1,300,240,-105,110,-139,0.5
SP1,06/03/2021,13:00,Valladolid,Getafe,2,1,2,1,200,180,170,220,-278,0
SP1,06/03/2021,15:15,Elche,Sevilla,2,1,0,0,550,260,-167,137,-175,0.75
SP1,06/03/2021,17:30,Cadiz,Eibar,1,0,1,0,225,220,130,162,-200,0.25
SP1,06/03/2021,20:00,Osasuna,Barcelona,0,2,0,1,475,350,-200,-152,120,1.25
SP1,07/03/2021,13:00,Huesca,Celta,3,4,2,2,200,230,140,130,-164,0.25
SP1,07/03/2021,15:15,Ath Madrid,Real Madrid,1,1,1,0,155,225,180,130,-164,0
SP1,07/03/2021,17:30,Sociedad,Levante,1,0,1,0,-227,333,650,-125,100,-1.5
SP1,07/03/2021,20:00,Ath Bilbao,Granada,2,1,1,0,-175,300,475,110,-139,-0.5
SP1,08/03/2021,20:00,Betis,Alaves,3,2,0,2,-139,280,375,100,-125,-0.75
SP1,10/03/2021,18:00,Ath Madrid,Ath Bilbao,2,1,1,1,-125,230,425,150,-189,-0.5
SP1,12/03/2021,20:00,Levante,Valencia,1,0,1,0,125,240,220,-111,-111,-0.25
SP1,13/03/2021,13:00,Alaves,Cadiz,1,1,1,0,115,210,280,175,-227,-0.25
SP1,13/03/2021,15:15,Real Madrid,Elche,2,1,0,0,-556,600,1400,-175,137,-1.75
SP1,13/03/2021,17:30,Osasuna,Valladolid,0,0,0,0,120,210,260,150,-189,-0.25
SP1,13/03/2021,20:00,Getafe,Ath Madrid,0,0,0,0,375,210,-111,200,-250,0.5
SP1,14/03/2021,13:00,Celta,Ath Bilbao,0,0,0,0,170,220,170,100,-125,0
SP1,14/03/2021,15:15,Granada,Sociedad,1,0,0,0,450,320,-175,100,-125,1
SP1,14/03/2021,17:30,Eibar,Villarreal,1,3,0,2,190,240,140,120,-152,0.25
SP1,14/03/2021,20:00,Sevilla,Betis,1,0,1,0,100,240,275,100,-125,-0.5
SP1,15/03/2021,20:00,Barcelona,Huesca,4,1,2,1,-556,650,1200,-250,200,-2.25
SP1,17/03/2021,18:00,Sevilla,Elche,2,0,1,0,-250,350,700,-111,-111,-1
SP1,19/03/2021,20:00,Betis,Levante,2,0,0,0,-139,280,350,-139,110,-0.75
SP1,20/03/2021,13:00,Ath Bilbao,Eibar,1,1,1,1,-133,260,375,130,-164,-0.75
SP1,20/03/2021,15:15,Celta,Real Madrid,1,3,1,2,333,300,-139,-139,110,0.75
SP1,20/03/2021,17:30,Huesca,Osasuna,0,0,0,0,145,220,200,137,-175,-0.25
SP1,20/03/2021,20:00,Valladolid,Sevilla,1,1,1,0,333,250,-120,120,-152,0.5
SP1,21/03/2021,13:00,Getafe,Elche,1,1,0,1,-120,225,375,200,-250,-0.5
