Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,03/04/2016,Leicester,Southampton,1,0,1,0,125,240,250,135,-143,-0.25
E0,03/04/2016,Man United,Everton,1,0,0,0,110,250,275,113,-120,-0.5
E0,09/04/2016,Aston Villa,Bournemouth,1,2,0,1,240,220,120,124,-132,0.25
E0,09/04/2016,Crystal Palace,Norwich,1,0,0,0,105,240,260,125,-130,-0.5
E0,09/04/2016,Man City,West Brom,2,1,1,1,-303,400,800,-130,121,-1.5
E0,09/04/2016,Southampton,Newcastle,3,1,2,0,-189,300,500,101,-109,-1
E0,09/04/2016,Swansea,Chelsea,1,0,1,0,275,240,100,119,-128,0.5
E0,09/04/2016,Watford,Everton,1,1,1,1,240,230,115,116,-120,0.25
E0,09/04/2016,West Ham,Arsenal,3,3,2,2,260,250,100,-123,119,0.5
E0,10/04/2016,Liverpool,Stoke,4,1,2,1,-182,300,475,105,-101,-1
E0,10/04/2016,Sunderland,Leicester,0,2,0,0,240,240,110,118,-122,0.25
E0,10/04/2016,Tottenham,Man United,3,0,0,0,-110,250,300,117,-125,-0.5
E0,13/04/2016,Crystal Palace,Everton,0,0,0,0,190,240,160,104,-110,0.25
E0,16/04/2016,Chelsea,Man City,0,3,0,1,175,240,170,-110,106,0
E0,16/04/2016,Everton,Southampton,1,1,0,0,170,240,180,104,-111,-0.25
E0,16/04/2016,Man United,Aston Villa,1,0,1,0,-455,600,1600,-120,116,-1.75
E0,16/04/2016,Newcastle,Swansea,3,0,1,0,130,240,240,115,-120,-0.25
E0,16/04/2016,Norwich,Sunderland,0,3,0,1,140,230,225,125,-132,-0.25
E0,16/04/2016,West Brom,Watford,0,1,0,1,140,220,240,160,-167,-0.25
E0,17/04/2016,Arsenal,Crystal Palace,1,1,1,0,-303,475,850,-152,145,-1.5
E0,17/04/2016,Bournemouth,Liverpool,1,2,0,2,260,250,115,104,-110,0.25
E0,17/04/2016,Leicester,West Ham,2,2,1,0,-105,260,320,100,-105,-0.5
E0,18/04/2016,Stoke,Tottenham,0,4,0,1,350,275,-118,104,-111,0.75
E0,19/04/2016,Newcastle,Man City,1,1,1,1,500,350,-175,-139,133,1
E0,20/04/2016,Liverpool,Everton,4,0,2,0,-137,300,400,-130,121,-0.75
E0,20/04/2016,Man United,Crystal Palace,2,0,1,0,-189,333,600,108,-114,-1
E0,20/04/2016,West Ham,Watford,3,1,2,0,-175,333,550,-116,108,-1
E0,21/04/2016,Arsenal,West Brom,2,0,2,0,-345,500,1200,-152,145,-1.75
E0,23/04/2016,Aston Villa,Southampton,2,4,1,2,650,320,-189,111,-120,1
E0,23/04/2016,Bournemouth,Chelsea,1,4,1,2,210,250,140,-118,112,0.25
E0,23/04/2016,Liverpool,Newcastle,2,2,2,0,-175,350,500,-156,150,-1
E0,23/04/2016,Man City,Stoke,4,0,2,0,-333,500,1000,-145,145,-1.5
E0,24/04/2016,Leicester,Swansea,4,0,2,0,-133,270,450,125,-135,-0.75
E0,24/04/2016,Sunderland,Arsenal,0,0,0,0,350,300,-125,-125,120,0.75
E0,25/04/2016,Tottenham,West Brom,1,1,1,0,-455,600,1400,-135,130,-1.75
E0,30/04/2016,Arsenal,Norwich,1,0,0,0,-345,550,1000,-179,175,-1.75
E0,30/04/2016,Everton,Bournemouth,2,1,1,1,100,280,280,-145,140,-0.5
E0,30/04/2016,Newcastle,Crystal Palace,1,0,0,0,100,260,300,110,-118,-0.5
E0,30/04/2016,Stoke,Sunderland,1,1,0,0,175,230,180,115,-125,-0.25
E0,30/04/2016,Watford,Aston Villa,3,2,1,1,-143,280,475,106,-111,-0.75
E0,30/04/2016,West Brom,West Ham,0,3,0,2,300,240,110,120,-132,0.5
E0,01/05/2016,Man United,Leicester,1,1,1,1,110,240,290,130,-137,-0.5
E0,01/05/2016,Southampton,Man City,4,2,2,1,180,240,170,-108,100,0
E0,01/05/2016,Swansea,Liverpool,3,1,2,0,210,250,140,-102,-105,0.25
E0,02/05/2016,Chelsea,Tottenham,2,2,0,2,175,260,163,-118,109,0.25
E0,07/05/2016,Aston Villa,Newcastle,0,0,0,0,475,320,-154,-108,103,0.75
E0,07/05/2016,Bournemouth,West Brom,1,1,0,1,-105,260,320,101,-105,-0.5
E0,07/05/2016,Crystal Palace,Stoke,2,1,0,1,105,250,290,113,-118,-0.5
E0,07/05/2016,Leicester,Everton,3,1,2,0,-110,300,300,-149,135,-0.5
E0,07/05/2016,Norwich,Man United,0,1,0,0,350,260,-110,106,-114,0.5
E0,07/05/2016,Sunderland,Chelsea,3,2,1,2,200,250,145,-116,108,0.25
E0,07/05/2016,West Ham,Swansea,1,4,0,2,-227,375,700,-143,135,-1.25
E0,08/05/2016,Liverpool,Watford,2,0,1,0,-200,350,650,-154,145,-1.25
E0,08/05/2016,Man City,Arsenal,2,2,1,1,150,260,190,-130,125,0
E0,08/05/2016,Tottenham,Southampton,1,2,1,1,105,260,290,-120,112,-0.5
E0,10/05/2016,West Ham,Man United,3,2,1,0,200,250,145,-110,104,0.25
E0,11/05/2016,Liverpool,Chelsea,1,1,0,1,100,280,280,-145,135,-0.5
E0,11/05/2016,Norwich,Watford,4,2,3,1,-120,275,375,-106,-102,-0.75
E0,11/05/2016,Sunderland,Everton,3,0,2,0,-133,300,400,-132,125,-0.75
E0,15/05/2016,Arsenal,Aston Villa,4,0,1,0,-588,800,1600,-250,225,-2.25
E0,15/05/2016,Chelsea,Leicester,1,1,0,0,130,275,210,-147,136,-0.25
E0,15/05/2016,Everton,Norwich,3,0,2,0,-125,300,350,-159,145,-0.75
E0,15/05/2016,Newcastle,Tottenham,5,1,2,0,350,300,-125,-143,134,0.75
E0,15/05/2016,Southampton,Crystal Palace,4,1,1,0,-278,450,800,-149,142,-1.5
E0,15/05/2016,Stoke,West Ham,2,1,0,1,250,260,115,-149,139,0.25
E0,15/05/2016,Swansea,Man City,1,1,1,1,500,375,-189,-172,160,1
E0,15/05/2016,Watford,Sunderland,2,2,0,1,105,275,270,-130,121,-0.5
E0,15/05/2016,West Brom,Liverpool,1,1,1,1,140,260,200,-127,119,-0.25
E0,17/05/2016,Man United,Bournemouth,3,1,1,0,-149,320,425,-135,130,-0.75
