Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,18/04/15,Crystal Palace,West Brom,0,2,0,1,-105,250,350,128,-133,-0.5
E0,18/04/15,Everton,Burnley,1,0,1,0,-137,280,450,108,-110,-0.75
E0,18/04/15,Leicester,Swansea,2,0,1,0,115,240,275,-105,101,-0.25
E0,18/04/15,Stoke,Southampton,2,1,0,1,250,225,130,141,-149,0.25
E0,19/04/15,Man City,West Ham,2,0,2,0,-400,550,1000,-200,195,-2
E0,19/04/15,Newcastle,Tottenham,1,3,0,1,230,250,130,-114,110,0.5
E0,25/04/15,Burnley,Leicester,0,1,0,0,163,230,190,109,-114,0
E0,25/04/15,Crystal Palace,Hull,0,2,0,0,105,230,320,140,-149,-0.5
E0,25/04/15,Man City,Aston Villa,3,2,1,0,-345,500,1100,-189,180,-1.75
E0,25/04/15,Newcastle,Swansea,2,3,1,1,145,225,225,130,-137,0
E0,25/04/15,QPR,West Ham,0,0,0,0,138,240,225,-111,106,0
E0,25/04/15,Southampton,Tottenham,2,2,1,1,110,250,280,108,-115,-0.5
E0,25/04/15,Stoke,Sunderland,1,1,1,1,-110,250,375,138,-141,-0.5
E0,25/04/15,West Brom,Liverpool,0,0,0,0,300,260,100,105,-102,0.5
E0,26/04/15,Arsenal,Chelsea,0,0,0,0,140,230,230,126,-128,0
E0,26/04/15,Everton,Man United,3,0,2,0,275,240,115,115,-111,0.25
E0,28/04/15,Hull,Liverpool,1,0,1,0,333,240,100,121,-125,0.5
E0,29/04/15,Leicester,Chelsea,1,3,1,0,475,280,-143,-108,104,1
E0,02/05/15,Aston Villa,Everton,3,2,2,0,175,230,180,115,-120,0
E0,02/05/15,Leicester,Newcastle,3,0,2,0,-110,270,333,-104,100,-0.5
E0,02/05/15,Liverpool,QPR,2,1,1,0,-278,425,900,-147,150,-1.5
E0,02/05/15,Man United,West Brom,0,1,0,0,-278,425,900,-123,117,-1.5
E0,02/05/15,Sunderland,Southampton,2,1,1,1,320,240,105,147,-156,0.5
E0,02/05/15,Swansea,Stoke,2,0,0,0,130,240,240,133,-139,-0.25
E0,02/05/15,West Ham,Burnley,1,0,1,0,125,250,240,115,-120,-0.5
E0,03/05/15,Chelsea,Crystal Palace,1,0,1,0,-278,425,900,-120,113,-1.5
E0,03/05/15,Tottenham,Man City,0,1,0,1,275,275,105,-161,157,0.5
E0,04/05/15,Hull,Arsenal,1,3,0,3,450,300,-143,108,-108,1
E0,09/05/15,Aston Villa,West Ham,1,0,1,0,-110,270,333,104,-105,-0.5
E0,09/05/15,Crystal Palace,Man United,1,2,0,1,350,260,-110,111,-118,0.75
E0,09/05/15,Everton,Sunderland,0,2,0,0,-125,275,400,117,-123,-0.5
E0,09/05/15,Hull,Burnley,0,1,0,0,-105,250,350,130,-132,-0.5
E0,09/05/15,Leicester,Southampton,2,0,2,0,160,240,190,110,-115,0
E0,09/05/15,Newcastle,West Brom,1,1,1,1,155,230,200,125,-127,0
E0,09/05/15,Stoke,Tottenham,3,0,2,0,190,240,160,101,-108,0
E0,10/05/15,Chelsea,Liverpool,1,1,1,1,110,250,280,117,-119,-0.25
E0,10/05/15,Man City,QPR,6,0,2,0,-455,650,1200,-256,230,-2
E0,11/05/15,Arsenal,Swansea,0,1,0,0,-333,500,1000,-159,149,-1.5
E0,16/05/15,Burnley,Stoke,0,0,0,0,170,230,188,129,-137,0
E0,16/05/15,Liverpool,Crystal Palace,1,3,1,1,-222,375,700,-133,130,-1
E0,16/05/15,QPR,Newcastle,2,1,0,1,210,250,140,-125,119,0.25
E0,16/05/15,Southampton,Aston Villa,6,1,5,1,-133,280,425,106,-108,-0.75
E0,16/05/15,Sunderland,Leicester,0,0,0,0,180,230,175,113,-116,0
E0,16/05/15,Tottenham,Hull,2,0,0,0,-125,280,375,-116,118,-0.5
E0,16/05/15,West Ham,Everton,1,2,0,0,190,240,160,-102,-103,0
E0,17/05/15,Man United,Arsenal,1,1,1,0,145,250,200,-118,111,-0.25
E0,17/05/15,Swansea,Man City,2,4,1,2,375,320,-133,-147,138,0.75
E0,18/05/15,West Brom,Chelsea,3,0,1,0,310,250,100,112,-119,0.5
E0,20/05/15,Arsenal,Sunderland,0,0,0,0,-333,500,1000,-149,147,-1.5
E0,24/05/15,Arsenal,West Brom,4,1,4,0,-250,425,750,-149,145,-1.5
E0,24/05/15,Aston Villa,Burnley,0,1,0,1,110,260,275,-102,-101,-0.5
E0,24/05/15,Chelsea,Sunderland,3,1,1,1,-278,425,850,-143,135,-1.5
E0,24/05/15,Crystal Palace,Swansea,1,0,0,0,125,260,230,-115,110,-0.25
E0,24/05/15,Everton,Tottenham,0,1,0,1,140,260,200,-137,132,-0.25
E0,24/05/15,Hull,Man United,0,0,0,0,220,275,125,-114,116,0.5
E0,24/05/15,Leicester,QPR,5,1,2,0,-167,333,500,-169,165,-1
E0,24/05/15,Man City,Southampton,2,0,1,0,-175,350,500,-200,183,-1
E0,24/05/15,Newcastle,West Ham,2,0,0,0,-120,300,333,-143,140,-0.5
E0,24/05/15,Stoke,Liverpool,6,1,5,0,250,260,115,-115,114,0.25
