Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,14/04/13,Newcastle,Sunderland,0,3,0,1,-105,250,350,104,-109,-0.25
E0,14/04/13,Stoke,Man United,0,2,0,1,600,290,-167,110,-116,1
E0,16/04/13,Arsenal,Everton,0,0,0,0,-133,290,400,-135,129,-0.75
E0,17/04/13,Fulham,Chelsea,0,3,0,2,375,280,-125,-122,116,0.5
E0,17/04/13,Man City,Wigan,1,0,0,0,-400,550,1300,-179,170,-1.5
E0,17/04/13,West Ham,Man United,2,2,1,1,450,290,-143,-119,115,1
E0,20/04/13,Fulham,Arsenal,0,1,0,1,400,300,-133,-132,131,0.75
E0,20/04/13,Norwich,Reading,2,1,0,0,-133,280,425,-110,105,-0.75
E0,20/04/13,QPR,Stoke,0,2,0,1,125,240,250,129,-132,-0.25
E0,20/04/13,Sunderland,Everton,1,0,1,0,240,240,130,114,-116,0.25
E0,20/04/13,Swansea,Southampton,0,0,0,0,138,250,210,-119,116,-0.25
E0,20/04/13,West Brom,Newcastle,1,1,0,1,125,250,240,-119,118,-0.25
E0,20/04/13,West Ham,Wigan,2,0,1,0,130,250,230,-104,103,-0.25
E0,21/04/13,Liverpool,Chelsea,2,2,0,1,115,260,260,-125,124,-0.25
E0,21/04/13,Tottenham,Man City,3,1,0,1,225,260,130,-103,104,0.25
E0,22/04/13,Man United,Aston Villa,3,0,3,0,-400,575,1200,-213,205,-1.5
E0,27/04/13,Everton,Fulham,1,0,1,0,-200,350,650,-125,120,-1
E0,27/04/13,Man City,West Ham,2,1,1,0,-345,500,1100,-175,168,-1.5
E0,27/04/13,Newcastle,Liverpool,0,6,0,2,188,260,150,-109,105,0.25
E0,27/04/13,Southampton,West Brom,0,3,0,1,-118,275,360,-116,113,-0.75
E0,27/04/13,Stoke,Norwich,1,0,0,0,125,230,260,152,-159,-0.25
E0,27/04/13,Wigan,Tottenham,2,2,1,1,280,260,105,-123,120,0.25
E0,28/04/13,Arsenal,Man United,1,1,1,1,125,260,230,-127,122,-0.25
E0,28/04/13,Chelsea,Swansea,2,0,2,0,-278,450,800,-169,162,-1.5
E0,28/04/13,Reading,QPR,0,0,0,0,155,250,188,-104,103,0.25
E0,29/04/13,Aston Villa,Sunderland,6,1,2,1,130,240,240,108,-111,-0.25
E0,04/05/13,Fulham,Reading,2,4,0,1,-137,290,425,-127,119,-0.75
E0,04/05/13,Norwich,Aston Villa,1,2,0,0,155,230,200,110,-110,-0.25
E0,04/05/13,QPR,Arsenal,0,1,0,1,700,375,-227,-145,138,1.25
E0,04/05/13,Swansea,Man City,0,0,0,0,425,280,-133,-101,100,0.75
E0,04/05/13,Tottenham,Southampton,1,0,0,0,-227,375,700,-133,135,-1.25
E0,04/05/13,West Brom,Wigan,2,3,1,1,145,250,200,-120,115,-0.25
E0,04/05/13,West Ham,Newcastle,0,0,0,0,138,240,225,-115,110,-0.25
E0,05/05/13,Liverpool,Everton,0,0,0,0,-105,260,320,-115,114,-0.25
E0,05/05/13,Man United,Chelsea,0,1,0,0,120,250,250,-130,128,-0.25
E0,06/05/13,Sunderland,Stoke,1,1,0,1,110,230,300,160,-149,-0.25
E0,07/05/13,Man City,West Brom,1,0,1,0,-250,400,800,-161,165,-1.5
E0,07/05/13,Wigan,Swansea,2,3,1,0,-120,275,375,-104,100,-0.75
E0,08/05/13,Chelsea,Tottenham,2,2,2,1,-105,275,300,-130,124,-0.5
E0,11/05/13,Aston Villa,Chelsea,1,2,1,0,350,280,-118,-132,126,0.75
E0,12/05/13,Everton,West Ham,2,0,1,0,-200,350,650,-123,120,-1
E0,12/05/13,Fulham,Liverpool,1,3,1,1,290,260,105,-133,128,0.25
E0,12/05/13,Man United,Swansea,2,1,1,0,-333,475,1100,-175,172,-1.5
E0,12/05/13,Norwich,West Brom,4,0,1,0,120,240,260,-103,100,-0.25
E0,12/05/13,QPR,Newcastle,1,2,1,2,240,240,130,-105,-101,0.25
E0,12/05/13,Stoke,Tottenham,1,2,1,1,350,260,-110,116,-120,0.75
E0,12/05/13,Sunderland,Southampton,1,1,0,0,180,220,180,125,-130,-0.25
E0,14/05/13,Arsenal,Wigan,4,1,1,1,-250,450,700,-196,188,-1.5
E0,14/05/13,Reading,Man City,0,2,0,1,500,333,-167,-154,150,1
E0,19/05/13,Chelsea,Everton,2,1,1,1,-143,300,450,-135,130,-1
E0,19/05/13,Liverpool,QPR,1,0,1,0,-400,600,1100,-213,200,-1.75
E0,19/05/13,Man City,Norwich,2,3,1,1,-303,450,1000,-179,173,-1.5
E0,19/05/13,Newcastle,Arsenal,0,1,0,0,500,360,-182,-167,162,1
E0,19/05/13,Southampton,Stoke,1,1,0,0,-133,280,425,123,-128,-0.75
E0,19/05/13,Swansea,Fulham,0,3,0,1,-125,280,375,-118,114,-0.75
E0,19/05/13,Tottenham,Sunderland,1,0,0,0,-345,500,1100,-169,158,-1.5
E0,19/05/13,West Brom,Man United,5,5,1,3,350,290,-120,-149,140,0.75
E0,19/05/13,West Ham,Reading,4,2,2,0,-149,300,475,-141,132,-1
E0,19/05/13,Wigan,Aston Villa,2,2,2,1,115,260,260,-128,125,-0.25
