Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,05/04/14,Newcastle,Man United,0,4,0,1,320,270,-105,-111,118,0.5
E0,05/04/14,Norwich,West Brom,0,1,0,1,140,230,225,122,-127,-0.5
E0,06/04/14,Everton,Arsenal,3,0,2,0,150,240,200,-104,101,0
E0,06/04/14,West Ham,Liverpool,1,2,1,1,800,400,-250,-200,188,1.5
E0,07/04/14,Tottenham,Sunderland,5,1,1,1,-175,320,550,-120,122,-1
E0,12/04/14,Crystal Palace,Aston Villa,1,0,0,0,115,230,290,158,-164,-0.5
E0,12/04/14,Fulham,Norwich,1,0,1,0,115,250,260,-101,100,-0.25
E0,12/04/14,Southampton,Cardiff,0,1,0,0,-222,375,700,-143,140,-1
E0,12/04/14,Stoke,Newcastle,1,0,1,0,110,240,290,128,-133,-0.5
E0,12/04/14,Sunderland,Everton,0,1,0,0,375,270,-120,-106,105,0.5
E0,12/04/14,West Brom,Tottenham,3,3,3,1,210,260,138,-104,105,0
E0,13/04/14,Liverpool,Man City,3,2,2,0,145,270,190,-182,188,0
E0,13/04/14,Swansea,Chelsea,0,1,0,0,400,260,-120,116,-110,0.5
E0,15/04/14,Arsenal,West Ham,3,1,1,1,-250,400,800,-139,138,-1.5
E0,16/04/14,Everton,Crystal Palace,2,3,0,1,-250,375,900,-110,110,-1.5
E0,16/04/14,Man City,Sunderland,2,2,1,0,-588,800,1600,-263,245,-2
E0,19/04/14,Aston Villa,Southampton,0,0,0,0,240,240,110,105,-109,0.25
E0,19/04/14,Cardiff,Stoke,1,1,0,1,138,220,200,120,-125,0
E0,19/04/14,Chelsea,Sunderland,1,2,1,1,-556,600,1200,-172,174,-2
E0,19/04/14,Newcastle,Swansea,1,2,1,1,163,230,160,100,-104,0
E0,19/04/14,Tottenham,Fulham,3,1,1,1,-200,320,550,-161,158,-1
E0,19/04/14,West Ham,Crystal Palace,0,1,0,0,120,220,240,138,-133,-0.5
E0,20/04/14,Everton,Man United,2,0,2,0,140,240,180,-102,100,0
E0,20/04/14,Hull,Arsenal,0,3,0,2,350,260,-125,109,-109,0.75
E0,20/04/14,Norwich,Liverpool,2,3,0,2,750,400,-303,-213,225,1.5
E0,21/04/14,Man City,West Brom,3,1,3,1,-500,600,1000,-278,270,-2
E0,26/04/14,Fulham,Hull,2,2,0,0,130,240,240,110,-115,-0.25
E0,26/04/14,Man United,Norwich,4,0,1,0,-278,425,850,-159,156,-1.5
E0,26/04/14,Southampton,Everton,2,0,2,0,180,250,160,-118,118,0
E0,26/04/14,Stoke,Tottenham,0,1,0,1,220,240,138,108,-112,0
E0,26/04/14,Swansea,Aston Villa,4,1,2,1,-143,275,500,118,-123,-1
E0,26/04/14,West Brom,West Ham,1,0,1,0,-110,275,333,-123,118,-0.5
E0,27/04/14,Crystal Palace,Man City,0,2,0,2,650,400,-227,-143,138,1
E0,27/04/14,Liverpool,Chelsea,0,2,0,1,-149,320,425,-154,150,-1
E0,27/04/14,Sunderland,Cardiff,4,0,2,0,-110,275,333,-110,105,-0.5
E0,28/04/14,Arsenal,Newcastle,3,0,2,0,-345,500,1100,-161,170,-1.5
E0,03/05/14,Aston Villa,Hull,3,1,3,1,150,230,210,138,-141,0
E0,03/05/14,Everton,Man City,2,3,1,2,400,300,-133,-164,170,0.75
E0,03/05/14,Man United,Sunderland,0,1,0,1,-278,475,750,-182,180,-1.5
E0,03/05/14,Newcastle,Cardiff,3,0,1,0,105,260,280,-133,128,-0.5
E0,03/05/14,Stoke,Fulham,4,1,1,0,130,260,225,-101,-102,0
E0,03/05/14,Swansea,Southampton,0,1,0,0,150,240,200,-111,109,0
E0,03/05/14,West Ham,Tottenham,2,0,2,0,333,275,-110,-133,128,0.5
E0,04/05/14,Arsenal,West Brom,1,0,1,0,-345,500,1200,-182,178,-1.5
E0,04/05/14,Chelsea,Norwich,0,0,0,0,-500,650,1600,-182,170,-2
E0,05/05/14,Crystal Palace,Liverpool,3,3,0,1,800,400,-250,-152,154,1.5
E0,06/05/14,Man United,Hull,3,1,1,0,-278,450,800,-167,165,-1.5
E0,07/05/14,Man City,Aston Villa,4,0,0,0,-714,850,2000,-270,285,-2.5
E0,07/05/14,Sunderland,West Brom,2,0,2,0,110,220,320,108,-110,-0.5
E0,11/05/14,Cardiff,Chelsea,1,2,1,0,700,375,-227,-167,165,1.5
E0,11/05/14,Fulham,Crystal Palace,2,2,0,1,163,250,180,-125,122,0
E0,11/05/14,Hull,Everton,0,2,0,1,300,260,100,-119,115,0.5
E0,11/05/14,Liverpool,Newcastle,2,1,0,1,-455,650,1200,-303,295,-2.25
E0,11/05/14,Man City,West Ham,2,0,1,0,-588,800,1600,-278,280,-2.25
E0,11/05/14,Norwich,Arsenal,0,2,0,0,350,280,-118,-154,150,0.75
E0,11/05/14,Southampton,Man United,1,1,1,0,163,250,180,-125,120,0
E0,11/05/14,Sunderland,Swansea,1,3,0,2,130,240,240,-105,106,-0.5
E0,11/05/14,Tottenham,Aston Villa,3,0,3,0,-200,350,650,-154,156,-1
E0,11/05/14,West Brom,Stoke,1,2,0,1,110,260,275,-108,105,-0.25
