Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,15/04/17,Watford,Swansea,1,0,1,0,140,230,190,118,-123,-0.25
E0,16/04/17,Man United,Chelsea,2,0,1,0,155,220,180,130,-137,0
E0,16/04/17,West Brom,Liverpool,0,1,0,1,300,280,-125,-101,-102,0.5
E0,17/04/17,Middlesbrough,Arsenal,1,2,0,1,600,300,-200,-125,125,1
E0,22/04/17,Bournemouth,Middlesbrough,4,0,2,0,-118,275,350,-106,101,-0.5
E0,22/04/17,Hull,Watford,2,0,0,0,-110,270,333,107,-110,-0.5
E0,22/04/17,Swansea,Stoke,2,0,1,0,120,240,260,115,-123,-0.25
E0,22/04/17,West Ham,Everton,0,0,0,0,230,260,125,-133,126,0.25
E0,23/04/17,Burnley,Man United,0,2,0,2,475,300,-149,125,-132,1
E0,23/04/17,Liverpool,Crystal Palace,1,2,1,1,-200,375,600,-139,138,-1
E0,25/04/17,Chelsea,Southampton,4,2,2,1,-222,360,750,-118,115,-1.5
E0,26/04/17,Arsenal,Leicester,1,0,0,0,-167,350,475,-196,180,-1
E0,26/04/17,Crystal Palace,Tottenham,0,1,0,0,450,320,-154,-149,140,1
E0,26/04/17,Middlesbrough,Sunderland,1,0,1,0,130,240,240,113,-118,-0.25
E0,27/04/17,Man City,Man United,0,0,0,0,-110,275,320,-114,108,-0.5
E0,29/04/17,Crystal Palace,Burnley,0,2,0,1,-133,250,375,119,-127,-0.5
E0,29/04/17,Southampton,Hull,0,0,0,0,-167,275,475,-118,110,-1
E0,29/04/17,Stoke,West Ham,0,0,0,0,100,250,260,-110,101,-0.5
E0,29/04/17,Sunderland,Bournemouth,0,1,0,0,200,240,130,-132,118,0.25
E0,29/04/17,West Brom,Leicester,0,1,0,1,140,250,175,107,-116,-0.25
E0,30/04/17,Everton,Chelsea,0,3,0,0,250,260,100,-114,109,0.25
E0,30/04/17,Man United,Swansea,1,1,1,0,-278,375,700,-116,113,-1.5
E0,30/04/17,Middlesbrough,Man City,2,2,1,0,1200,425,-400,-189,165,1.5
E0,30/04/17,Tottenham,Arsenal,2,0,0,0,-118,275,300,-175,154,-0.5
E0,01/05/17,Watford,Liverpool,0,1,0,1,475,350,-200,-135,130,1
E0,05/05/17,West Ham,Tottenham,1,0,0,0,750,425,-250,-149,145,1.5
E0,06/05/17,Bournemouth,Stoke,2,2,0,1,125,260,230,-127,120,-0.25
E0,06/05/17,Burnley,West Brom,2,2,0,0,125,230,260,156,-167,-0.25
E0,06/05/17,Hull,Sunderland,0,2,0,0,-227,375,700,-118,115,-1
E0,06/05/17,Leicester,Watford,3,0,1,0,-175,320,550,-114,105,-1
E0,06/05/17,Man City,Crystal Palace,5,0,1,0,-345,550,1000,-250,235,-1.75
E0,06/05/17,Swansea,Everton,1,0,1,0,180,250,163,-108,103,0.25
E0,07/05/17,Arsenal,Man United,2,0,0,0,-110,270,333,-109,101,-0.5
E0,07/05/17,Liverpool,Southampton,0,0,0,0,-161,320,500,-137,131,-1
E0,08/05/17,Chelsea,Middlesbrough,3,0,2,0,-588,800,1800,-189,172,-2
E0,10/05/17,Southampton,Arsenal,0,2,0,0,260,280,105,-137,125,0.5
E0,12/05/17,Everton,Watford,1,0,0,0,-200,350,650,-125,120,-1.25
E0,12/05/17,West Brom,Chelsea,0,1,0,0,900,425,-278,-109,105,1.25
E0,13/05/17,Bournemouth,Burnley,2,1,1,0,-110,275,320,-120,120,-0.5
E0,13/05/17,Man City,Leicester,2,1,2,1,-400,600,1100,-263,240,-2
E0,13/05/17,Middlesbrough,Southampton,1,2,0,1,300,260,100,104,-108,0.5
E0,13/05/17,Stoke,Arsenal,1,4,0,1,375,310,-133,-154,145,0.75
E0,13/05/17,Sunderland,Swansea,0,2,0,2,320,280,-110,-109,102,0.5
E0,14/05/17,Crystal Palace,Hull,4,0,2,0,110,260,275,102,-106,-0.5
E0,14/05/17,Tottenham,Man United,2,1,1,0,-137,290,425,100,-102,-0.75
E0,14/05/17,West Ham,Liverpool,0,4,0,1,425,300,-143,-116,110,0.75
E0,15/05/17,Chelsea,Watford,4,3,2,1,-400,575,1200,-200,186,-1.75
E0,16/05/17,Arsenal,Sunderland,2,0,0,0,-1111,1200,2800,-333,332,-2.75
E0,16/05/17,Man City,West Brom,3,1,2,0,-714,800,2200,-250,261,-2.5
E0,17/05/17,Southampton,Man United,0,0,0,0,175,230,180,115,-120,0
E0,18/05/17,Leicester,Tottenham,1,6,0,2,350,280,-118,-127,120,0.5
E0,21/05/17,Arsenal,Everton,3,1,2,0,-222,400,650,-200,180,-1.25
E0,21/05/17,Burnley,West Ham,1,2,1,1,145,250,200,-114,111,-0.25
E0,21/05/17,Chelsea,Sunderland,5,1,1,1,-714,800,2200,-217,200,-2.25
E0,21/05/17,Hull,Tottenham,1,7,0,3,600,375,-200,-156,143,1
E0,21/05/17,Leicester,Bournemouth,1,1,0,1,100,260,300,-143,130,-0.5
E0,21/05/17,Liverpool,Middlesbrough,3,0,1,0,-714,800,2200,-200,200,-2.5
E0,21/05/17,Man United,Crystal Palace,2,0,2,0,150,230,210,111,-111,-0.25
E0,21/05/17,Southampton,Stoke,0,1,0,0,-125,280,375,-111,115,-0.75
E0,21/05/17,Swansea,West Brom,2,1,0,1,110,250,275,-111,107,-0.5
E0,21/05/17,Watford,Man City,0,5,0,4,1000,500,-333,-208,200,1.75
