Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
I1,08/12/2023,19:45,Juventus,Napoli,1,0,0,0,125,225,225,110,-143,-0.25
I1,09/12/2023,14:00,Verona,Lazio,1,1,0,1,320,240,-105,115,-149,0.5
I1,09/12/2023,17:00,Atalanta,Milan,3,2,1,1,150,220,200,105,-133,-0.25
I1,09/12/2023,19:45,Inter,Udinese,4,0,3,0,-345,550,800,-175,135,-1.75
I1,10/12/2023,11:30,Frosinone,Torino,0,0,0,0,240,220,125,115,-149,0.25
I1,10/12/2023,14:00,Monza,Genoa,1,0,0,0,115,210,275,130,-167,-0.25
I1,10/12/2023,17:00,Salernitana,Bologna,1,2,0,2,275,230,105,110,-143,0.5
I1,10/12/2023,19:45,Roma,Fiorentina,1,1,1,0,110,230,250,115,-149,-0.5
I1,11/12/2023,17:30,Empoli,Lecce,1,1,0,0,155,220,200,108,-137,-0.25
I1,11/12/2023,19:45,Cagliari,Sassuolo,2,1,0,1,130,250,200,-143,110,0
I1,15/12/2023,19:45,Genoa,Juventus,1,1,0,1,375,220,-110,170,-227,0.5
I1,16/12/2023,14:00,Lecce,Frosinone,2,1,1,1,115,230,250,108,-122,-0.25
I1,16/12/2023,17:00,Napoli,Cagliari,2,1,0,0,-303,400,850,-175,135,-1.25
I1,16/12/2023,19:45,Torino,Empoli,1,0,1,0,-167,280,500,105,-118,-1
I1,17/12/2023,11:30,Milan,Monza,3,0,2,0,-161,333,400,-125,100,-1
I1,17/12/2023,14:00,Fiorentina,Verona,1,0,0,0,-250,400,600,-133,105,-1
I1,17/12/2023,14:00,Udinese,Sassuolo,2,2,1,0,125,250,210,-143,110,-0.25
I1,17/12/2023,17:00,Bologna,Roma,2,0,1,0,138,200,225,150,-200,-0.25
I1,17/12/2023,19:45,Lazio,Inter,0,2,0,1,375,280,-137,105,-118,0.5
I1,18/12/2023,19:45,Atalanta,Salernitana,4,1,0,1,-333,450,900,-175,135,-1.75
I1,22/12/2023,17:30,Empoli,Lazio,0,2,0,1,320,240,-110,115,-149,0.5
I1,22/12/2023,17:30,Sassuolo,Genoa,1,2,1,0,125,230,225,102,-114,-0.25
I1,22/12/2023,19:45,Monza,Fiorentina,0,1,0,1,188,220,155,110,-143,0
I1,22/12/2023,19:45,Salernitana,Milan,2,2,1,1,700,350,-227,-154,120,1.25
I1,23/12/2023,11:30,Frosinone,Juventus,1,2,0,1,500,275,-161,108,-122,0.75
I1,23/12/2023,14:00,Bologna,Atalanta,1,0,0,0,170,220,175,110,-143,0
I1,23/12/2023,14:00,Torino,Udinese,1,1,0,0,-133,250,400,125,-161,-0.75
I1,23/12/2023,17:00,Inter,Lecce,2,0,1,0,-455,600,1000,-154,120,-1.5
I1,23/12/2023,17:00,Verona,Cagliari,2,0,0,0,138,225,210,108,-137,-0.25
I1,23/12/2023,19:45,Roma,Napoli,2,0,0,0,200,210,150,115,-149,0
I1,29/12/2023,17:30,Fiorentina,Torino,1,0,0,0,110,220,260,135,-175,-0.25
I1,29/12/2023,17:30,Napoli,Monza,0,0,0,0,-161,300,450,-137,108,-1
I1,29/12/2023,19:45,Genoa,Inter,1,1,1,1,450,280,-154,130,-167,0.75
I1,29/12/2023,19:45,Lazio,Frosinone,3,1,0,0,-149,280,425,105,-118,-1
I1,30/12/2023,11:30,Atalanta,Lecce,1,0,0,0,-250,360,700,-109,-102,-1.25
I1,30/12/2023,14:00,Cagliari,Empoli,0,0,0,0,105,240,260,105,-118,-0.25
I1,30/12/2023,14:00,Udinese,Bologna,3,0,1,0,250,210,125,140,-189,0.25
I1,30/12/2023,17:00,Milan,Sassuolo,1,0,0,0,-222,375,550,-200,150,-1
I1,30/12/2023,17:00,Verona,Salernitana,0,1,0,0,-110,240,320,108,-137,-0.5
I1,30/12/2023,19:45,Juventus,Roma,1,0,0,0,105,200,320,170,-227,-0.25
I1,05/01/2024,19:45,Bologna,Genoa,1,1,0,1,105,200,333,170,-227,-0.25
I1,06/01/2024,11:30,Inter,Verona,2,1,1,0,-588,700,1200,-200,150,-2
I1,06/01/2024,14:00,Frosinone,Monza,2,3,0,2,163,230,170,-108,-103,0
I1,06/01/2024,17:00,Lecce,Cagliari,1,1,1,0,120,225,240,120,-154,-0.25
I1,06/01/2024,19:45,Sassuolo,Fiorentina,1,0,1,0,225,250,115,-137,108,0.25
I1,07/01/2024,11:30,Empoli,Milan,0,3,0,2,425,280,-149,-133,105,0.75
I1,07/01/2024,14:00,Torino,Napoli,3,0,1,0,190,220,150,120,-154,0
I1,07/01/2024,14:00,Udinese,Lazio,1,2,0,1,250,220,120,120,-154,0.25
I1,07/01/2024,17:00,Salernitana,Juventus,1,2,1,0,650,350,-250,-105,-105,1
I1,07/01/2024,19:45,Roma,Atalanta,1,1,1,1,140,220,210,115,-149,-0.25
I1,13/01/2024,14:00,Genoa,Torino,0,0,0,0,190,200,163,170,-227,0.25
I1,13/01/2024,14:00,Napoli,Salernitana,2,1,1,1,-303,400,750,-175,135,-1.5
