Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbMx>2.5,BbMx<2.5,BbAHh
I1,18/04/18,Fiorentina,Lazio,3,4,2,2,179,250,150,-116,106,0
I1,18/04/18,Napoli,Udinese,4,2,1,1,-556,600,1600,-172,165,-2
I1,18/04/18,Roma,Genoa,2,1,1,0,-227,350,650,-112,106,-1
I1,18/04/18,Sampdoria,Bologna,1,0,0,0,-118,260,333,-114,106,-0.5
I1,18/04/18,Spal,Chievo,0,0,0,0,120,210,270,154,-164,-0.25
I1,18/04/18,Torino,Milan,1,1,0,1,210,229,137,110,-119,0.25
I1,18/04/18,Verona,Sassuolo,0,1,0,1,333,239,-111,106,-115,0.5
I1,21/04/18,Milan,Benevento,0,1,0,1,-526,550,1400,-208,200,-2
I1,21/04/18,Sassuolo,Fiorentina,1,0,1,0,225,229,129,113,-111,0.25
I1,21/04/18,Spal,Roma,0,3,0,1,375,250,-125,112,-118,0.75
I1,22/04/18,Atalanta,Torino,2,1,0,0,-175,300,500,-125,116,-1
I1,22/04/18,Cagliari,Bologna,0,0,0,0,100,239,289,125,-135,-0.5
I1,22/04/18,Chievo,Inter,1,2,0,0,650,279,-189,111,-118,1
I1,22/04/18,Juventus,Napoli,0,1,0,0,110,225,275,126,-133,-0.5
I1,22/04/18,Lazio,Sampdoria,4,0,2,0,-333,500,800,-208,190,-1.5
I1,22/04/18,Udinese,Crotone,1,2,1,1,-111,239,333,131,-137,-0.5
I1,23/04/18,Genoa,Verona,3,1,1,0,-227,320,750,107,-115,-1
I1,28/04/18,Inter,Juventus,2,3,0,1,225,225,129,135,-143,0.25
I1,28/04/18,Roma,Chievo,4,1,2,0,-278,375,900,-130,120,-1.25
I1,29/04/18,Atalanta,Genoa,3,1,2,0,-303,400,900,-105,103,-1.5
I1,29/04/18,Benevento,Udinese,3,3,1,1,260,250,104,-108,107,0.5
I1,29/04/18,Bologna,Milan,1,2,0,2,400,275,-139,112,-119,0.75
I1,29/04/18,Crotone,Sassuolo,4,1,3,1,120,225,250,133,-143,-0.25
I1,29/04/18,Fiorentina,Napoli,3,0,1,0,550,333,-200,-122,112,1
I1,29/04/18,Sampdoria,Cagliari,4,1,3,0,-118,260,320,-101,-105,-0.5
I1,29/04/18,Torino,Lazio,0,1,0,0,425,300,-156,-152,142,0.75
I1,29/04/18,Verona,Spal,1,3,1,1,229,220,129,138,-149,0.25
I1,05/05/18,Juventus,Bologna,3,1,0,1,-714,750,1800,-175,161,-2.25
I1,05/05/18,Milan,Verona,4,1,2,0,-625,650,1600,-250,230,-2.25
I1,06/05/18,Cagliari,Roma,0,1,0,1,800,350,-256,-149,144,1.25
I1,06/05/18,Chievo,Crotone,2,1,1,0,129,220,225,165,-154,-0.25
I1,06/05/18,Genoa,Fiorentina,2,3,0,1,300,239,100,111,-118,0.5
I1,06/05/18,Lazio,Atalanta,1,1,1,1,104,260,250,-127,121,-0.5
I1,06/05/18,Napoli,Torino,2,2,1,0,-455,550,1200,-208,200,-1.75
I1,06/05/18,Sassuolo,Sampdoria,1,0,0,0,129,225,225,-110,107,-0.25
I1,06/05/18,Spal,Benevento,2,0,1,0,-200,333,550,-145,140,-1
I1,06/05/18,Udinese,Inter,0,4,0,3,500,300,-182,-119,112,1
I1,12/05/18,Benevento,Genoa,1,0,0,0,162,250,162,-154,143,0
I1,12/05/18,Inter,Sassuolo,1,2,0,1,-625,700,1400,-278,250,-2.25
I1,13/05/18,Atalanta,Milan,1,1,0,0,-111,260,300,-115,108,-0.5
I1,13/05/18,Bologna,Chievo,1,2,1,0,210,200,154,110,-119,0.25
I1,13/05/18,Crotone,Lazio,2,2,1,1,300,250,-105,-130,120,0.5
I1,13/05/18,Fiorentina,Cagliari,0,1,0,1,-200,333,550,-137,125,-1
I1,13/05/18,Roma,Juventus,0,0,0,0,137,200,239,116,-120,-0.25
I1,13/05/18,Sampdoria,Napoli,0,2,0,0,425,320,-164,-222,203,1
I1,13/05/18,Torino,Spal,2,1,0,1,129,229,220,-128,120,-0.25
I1,13/05/18,Verona,Udinese,0,1,0,1,550,333,-200,-154,143,1
I1,19/05/18,Juventus,Verona,2,1,0,0,-1000,1000,2000,-385,350,-3
I1,20/05/18,Cagliari,Atalanta,1,0,0,0,210,260,125,-141,132,0.25
I1,20/05/18,Chievo,Benevento,1,0,0,0,-189,350,475,-192,170,-1.25
I1,20/05/18,Genoa,Torino,1,2,0,1,162,250,162,-182,181,-0.25
I1,20/05/18,Lazio,Inter,2,3,2,1,140,250,190,-154,141,-0.25
I1,20/05/18,Milan,Fiorentina,5,1,2,1,-120,280,320,-154,147,-0.75
I1,20/05/18,Napoli,Crotone,2,1,2,0,-200,375,475,-222,200,-1.25
I1,20/05/18,Sassuolo,Roma,0,1,0,1,300,280,-118,-189,174,0.5
I1,20/05/18,Spal,Sampdoria,3,1,1,0,-164,300,450,-137,125,-1
I1,20/05/18,Udinese,Bologna,1,0,1,0,-189,333,500,-141,130,-1
